race_name,course_len,rotation,weather,race_type,ground_state,date
富里特別 ,1800,右,晴,芝,良,2020年2月29日
サンシャインS ,2500,右,曇,芝,良,2020年2月29日
4歳以上2勝クラス,1200,右,曇,ダート,良,2020年2月29日
3歳未勝利,1800,右,晴,ダート,良,2020年3月1日
3歳未勝利,1200,右,晴,ダート,良,2020年3月1日
3歳未勝利,1800,右,晴,ダート,良,2020年3月1日
3歳新馬,1200,右,晴,ダート,良,2020年3月1日
3歳未勝利,2000,右,晴,芝,良,2020年3月1日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年3月1日
4歳以上2勝クラス,1800,右,晴,ダート,良,2020年3月1日
ブラッドストーンS ,1200,右,晴,ダート,良,2020年3月1日
第94回中山記念(G2),1800,右,晴,芝,良,2020年3月1日
3歳未勝利,1200,右,曇,ダート,良,2020年3月7日
3歳未勝利,1800,右,曇,ダート,良,2020年3月7日
3歳未勝利,1200,右,小雨,ダート,良,2020年3月7日
3歳新馬,1800,右,曇,ダート,良,2020年3月7日
3歳未勝利,1800,右,曇,芝,良,2020年3月7日
3歳1勝クラス,1200,右,曇,ダート,良,2020年3月7日
4歳以上1勝クラス,2400,右,曇,ダート,良,2020年3月7日
潮来特別 ,2500,右,曇,芝,良,2020年3月7日
上総ステークス ,1800,右,曇,ダート,良,2020年3月7日
4歳以上2勝クラス,1800,右,曇,ダート,良,2020年3月7日
3歳未勝利,1800,右,雨,ダート,稍重,2020年3月8日
3歳未勝利,1200,右,雨,ダート,稍重,2020年3月8日
3歳未勝利,1800,右,雨,ダート,稍重,2020年3月8日
3歳新馬,1200,右,雨,ダート,稍重,2020年3月8日
3歳1勝クラス,1800,右,雨,ダート,重,2020年3月8日
4歳以上1勝クラス,1200,右,雨,ダート,重,2020年3月8日
総武ステークス ,1800,右,曇,ダート,重,2020年3月8日
第57回報知弥生ディープ記念(G2),2000,右,曇,芝,重,2020年3月8日
3歳未勝利,1200,右,雨,ダート,稍重,2020年3月14日
3歳未勝利,1800,右,雨,ダート,稍重,2020年3月14日
3歳未勝利,1200,右,雨,ダート,稍重,2020年3月14日
3歳新馬,1800,右,雨,ダート,稍重,2020年3月14日
4歳以上1勝クラス,1800,右,雨,ダート,重,2020年3月14日
4歳以上1勝クラス,1200,右,雨,ダート,重,2020年3月14日
山桜賞 ,2000,右,雨,芝,重,2020年3月14日
第38回中山牝馬ステークス(G3),1800,右,雪,芝,不良,2020年3月14日
4歳以上2勝クラス,2400,右,雪,ダート,不良,2020年3月14日
3歳未勝利,1800,右,晴,ダート,不良,2020年3月15日
3歳未勝利,1200,右,晴,ダート,不良,2020年3月15日
3歳未勝利,1800,右,晴,ダート,不良,2020年3月15日
3歳未勝利,2000,右,晴,芝,重,2020年3月15日
3歳1勝クラス,1200,右,晴,ダート,重,2020年3月15日
4歳以上2勝クラス,2000,右,晴,芝,重,2020年3月15日
4歳以上1勝クラス,1800,右,晴,ダート,重,2020年3月15日
スピカステークス ,2000,右,晴,芝,稍重,2020年3月15日
4歳以上2勝クラス,1200,右,晴,ダート,重,2020年3月15日
3歳未勝利,1200,右,晴,ダート,良,2020年3月20日
3歳未勝利,1800,右,晴,ダート,良,2020年3月20日
3歳未勝利,1200,右,晴,ダート,良,2020年3月20日
3歳1勝クラス,1800,右,晴,ダート,良,2020年3月20日
3歳未勝利,1800,右,晴,芝,良,2020年3月20日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年3月20日
市原特別 ,1800,右,晴,ダート,良,2020年3月20日
第34回フラワーカップ(G3),1800,右,晴,芝,良,2020年3月20日
4歳以上1勝クラス,1800,右,晴,ダート,良,2020年3月20日
3歳未勝利,1800,右,晴,ダート,良,2020年3月21日
3歳未勝利,1200,右,晴,ダート,良,2020年3月21日
3歳未勝利,1800,右,晴,ダート,良,2020年3月21日
3歳未勝利,1800,右,晴,芝,良,2020年3月21日
3歳新馬,1800,右,晴,ダート,良,2020年3月21日
4歳以上1勝クラス,2400,右,晴,ダート,良,2020年3月21日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年3月21日
館山特別 ,2000,右,晴,芝,良,2020年3月21日
千葉ステークス ,1200,右,晴,ダート,良,2020年3月21日
3歳未勝利,1800,右,晴,ダート,良,2020年3月22日
3歳未勝利,1200,右,晴,ダート,良,2020年3月22日
3歳未勝利,1800,右,晴,ダート,良,2020年3月22日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年3月22日
3歳未勝利,2000,右,晴,芝,良,2020年3月22日
4歳以上1勝クラス,1800,右,晴,ダート,良,2020年3月22日
4歳以上1勝クラス,2000,右,晴,芝,良,2020年3月22日
韓国馬事会杯 ,1800,右,晴,ダート,良,2020年3月22日
第69回フジTVスプリングS(G2),1800,右,晴,芝,良,2020年3月22日
4歳以上2勝クラス,1200,右,晴,ダート,良,2020年3月22日
3歳未勝利,1200,右,曇,ダート,良,2020年3月28日
3歳未勝利,1800,右,曇,ダート,良,2020年3月28日
3歳未勝利,1200,右,曇,ダート,良,2020年3月28日
3歳未勝利,1800,右,曇,ダート,良,2020年3月28日
3歳1勝クラス,1800,右,曇,芝,良,2020年3月28日
4歳以上1勝クラス,1800,右,曇,ダート,良,2020年3月28日
両国特別 ,1800,右,曇,芝,良,2020年3月28日
伏竜ステークス ,1800,右,曇,ダート,良,2020年3月28日
第68回日経賞(G2),2500,右,曇,芝,良,2020年3月28日
4歳以上2勝クラス,1200,右,曇,ダート,良,2020年3月28日
3歳未勝利,1800,右,雨,ダート,不良,2020年3月29日
3歳未勝利,1200,右,雨,ダート,不良,2020年3月29日
3歳未勝利,1800,右,曇,ダート,稍重,2020年3月31日
3歳未勝利,1800,右,曇,芝,稍重,2020年3月31日
3歳1勝クラス,1200,右,曇,ダート,稍重,2020年3月31日
4歳以上1勝クラス,1800,右,曇,ダート,稍重,2020年3月31日
4歳以上1勝クラス,1200,右,曇,ダート,稍重,2020年3月31日
4歳以上2勝クラス,1800,右,曇,ダート,稍重,2020年3月31日
ミモザ賞 ,2000,右,曇,芝,稍重,2020年3月31日
第27回マーチステークス(G3),1800,右,曇,ダート,稍重,2020年3月31日
3歳未勝利,1200,右,晴,ダート,稍重,2020年4月4日
3歳未勝利,1800,右,晴,ダート,稍重,2020年4月4日
3歳未勝利,1200,右,晴,ダート,稍重,2020年4月4日
3歳未勝利,1800,右,晴,ダート,稍重,2020年4月4日
3歳未勝利,2000,右,晴,芝,良,2020年4月4日
3歳1勝クラス,1800,右,晴,ダート,良,2020年4月4日
4歳以上1勝クラス,1800,右,晴,ダート,良,2020年4月4日
安房特別 ,2500,右,晴,芝,良,2020年4月4日
4歳以上2勝クラス,1200,右,晴,ダート,良,2020年4月4日
3歳未勝利,1800,右,曇,ダート,良,2020年4月5日
3歳未勝利,1200,右,曇,ダート,良,2020年4月5日
3歳未勝利,1800,右,曇,ダート,良,2020年4月5日
4歳以上1勝クラス,1200,右,曇,ダート,良,2020年4月5日
4歳以上1勝クラス,2000,右,小雨,芝,良,2020年4月5日
4歳以上1勝クラス,1800,右,小雨,ダート,稍重,2020年4月5日
春風ステークス ,1200,右,曇,ダート,稍重,2020年4月5日
4歳以上2勝クラス,1800,右,曇,ダート,稍重,2020年4月5日
3歳未勝利,1200,右,晴,ダート,良,2020年4月11日
3歳未勝利,1800,右,晴,ダート,良,2020年4月11日
3歳未勝利,1200,右,晴,ダート,良,2020年4月11日
3歳未勝利,1800,右,晴,ダート,良,2020年4月11日
3歳未勝利,2000,右,晴,芝,良,2020年4月11日
3歳1勝クラス,1800,右,晴,ダート,良,2020年4月11日
3歳1勝クラス,1200,右,晴,ダート,良,2020年4月11日
4歳以上1勝クラス,1800,右,晴,ダート,良,2020年4月11日
野島崎特別 ,1800,右,晴,芝,良,2020年4月11日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年4月11日
3歳未勝利,1800,右,曇,ダート,稍重,2020年4月12日
3歳未勝利,1200,右,曇,ダート,稍重,2020年4月12日
3歳未勝利,1800,右,曇,ダート,稍重,2020年4月12日
3歳未勝利,1200,右,曇,ダート,稍重,2020年4月12日
3歳1勝クラス,1800,右,曇,芝,稍重,2020年4月12日
4歳以上1勝クラス,1200,右,曇,ダート,稍重,2020年4月12日
印西特別 ,2400,右,曇,ダート,稍重,2020年4月12日
美浦ステークス ,1800,右,曇,芝,稍重,2020年4月12日
4歳以上2勝クラス,1200,右,曇,ダート,稍重,2020年4月12日
3歳未勝利,1800,右,雨,ダート,不良,2020年4月18日
3歳未勝利,1200,右,雨,ダート,不良,2020年4月18日
3歳未勝利,1800,右,雨,ダート,不良,2020年4月18日
3歳未勝利,2000,右,雨,芝,不良,2020年4月18日
4歳以上1勝クラス,2400,右,雨,ダート,不良,2020年4月18日
4歳以上1勝クラス,1200,右,雨,ダート,不良,2020年4月18日
山藤賞 ,2000,右,雨,芝,不良,2020年4月18日
下総ステークス ,1800,右,雨,ダート,不良,2020年4月18日
利根川特別 ,1800,右,雨,ダート,不良,2020年4月18日
3歳未勝利,1200,右,晴,ダート,重,2020年4月19日
3歳未勝利,1800,右,晴,ダート,重,2020年4月19日
3歳未勝利,1200,右,晴,ダート,重,2020年4月19日
3歳未勝利,1800,右,晴,ダート,重,2020年4月19日
3歳1勝クラス,1800,右,晴,ダート,重,2020年4月19日
4歳以上1勝クラス,1800,右,晴,ダート,重,2020年4月19日
鹿野山特別 ,2000,右,晴,芝,稍重,2020年4月19日
京葉ステークス(L),1200,右,晴,ダート,稍重,2020年4月19日
第80回皐月賞(G1),2000,右,晴,芝,稍重,2020年4月19日
2歳未勝利,1800,右,小雨,ダート,良,2020年9月12日
2歳新馬,1200,右,雨,ダート,稍重,2020年9月12日
2歳新馬,2000,右,雨,芝,稍重,2020年9月12日
3歳以上1勝クラス,1200,右,雨,ダート,稍重,2020年9月12日
3歳以上1勝クラス,1800,右,曇,芝,稍重,2020年9月12日
3歳以上1勝クラス,1800,右,曇,ダート,稍重,2020年9月12日
第5回紫苑ステークス(G3),2000,右,曇,芝,稍重,2020年9月12日
3歳以上2勝クラス,1200,右,曇,ダート,稍重,2020年9月12日
2歳未勝利,1200,右,曇,ダート,稍重,2020年9月13日
2歳未勝利,2000,右,曇,芝,良,2020年9月13日
2歳新馬,1800,右,曇,ダート,稍重,2020年9月13日
3歳以上1勝クラス,1200,右,曇,ダート,稍重,2020年9月13日
3歳以上1勝クラス,1800,右,曇,ダート,良,2020年9月13日
3歳以上1勝クラス,1200,右,曇,ダート,良,2020年9月13日
白井特別 ,1800,右,曇,芝,良,2020年9月13日
初風ステークス ,1200,右,曇,ダート,良,2020年9月13日
2歳未勝利,1200,右,曇,ダート,良,2020年9月19日
2歳未勝利,1800,右,曇,ダート,良,2020年9月19日
2歳新馬,1800,右,曇,芝,良,2020年9月19日
2歳新馬,1800,右,曇,ダート,良,2020年9月19日
3歳以上1勝クラス,1200,右,曇,ダート,良,2020年9月19日
3歳以上1勝クラス,1800,右,曇,ダート,良,2020年9月19日
汐留特別 ,2000,右,曇,芝,良,2020年9月19日
松戸特別 ,2400,右,曇,ダート,良,2020年9月19日
レインボーステークス ,1800,右,曇,芝,良,2020年9月19日
3歳以上1勝クラス,1200,右,曇,ダート,良,2020年9月19日
2歳未勝利,1200,右,曇,ダート,良,2020年9月20日
2歳未勝利,1800,右,曇,芝,良,2020年9月20日
2歳未勝利,1800,右,曇,ダート,良,2020年9月20日
3歳以上1勝クラス,1800,右,曇,ダート,良,2020年9月20日
3歳以上1勝クラス,2500,右,曇,芝,良,2020年9月20日
3歳以上1勝クラス,1200,右,曇,ダート,良,2020年9月20日
鋸山特別 ,1800,右,曇,ダート,良,2020年9月20日
ラジオ日本賞 ,1800,右,曇,ダート,良,2020年9月20日
2歳未勝利,1200,右,曇,ダート,良,2020年9月21日
2歳未勝利,2000,右,曇,芝,良,2020年9月21日
3歳以上1勝クラス,2400,右,曇,ダート,良,2020年9月21日
3歳以上1勝クラス,1800,右,曇,芝,良,2020年9月21日
3歳以上1勝クラス,1800,右,曇,ダート,良,2020年9月21日
浦安特別 ,1200,右,晴,ダート,良,2020年9月21日
Mテイエムオペラオー ,2000,右,晴,芝,良,2020年9月21日
3歳以上1勝クラス,1200,右,晴,ダート,良,2020年9月21日
2歳未勝利,1800,右,小雨,芝,稍重,2020年9月26日
2歳新馬,1800,右,小雨,ダート,重,2020年9月26日
3歳以上1勝クラス,1200,右,小雨,ダート,重,2020年9月26日
3歳以上1勝クラス,2000,右,曇,芝,稍重,2020年9月26日
3歳以上1勝クラス,1800,右,曇,ダート,重,2020年9月26日
九十九里特別 ,2500,右,小雨,芝,稍重,2020年9月26日
ながつきステークス ,1200,右,小雨,ダート,重,2020年9月26日
3歳以上2勝クラス,1800,右,小雨,ダート,重,2020年9月26日
2歳未勝利,1200,右,曇,ダート,重,2020年9月27日
2歳未勝利,1800,右,曇,ダート,重,2020年9月27日
2歳新馬,1200,右,曇,ダート,重,2020年9月27日
2歳新馬,2000,右,曇,芝,稍重,2020年9月27日
3歳以上1勝クラス,1800,右,曇,ダート,重,2020年9月27日
内房ステークス ,1800,右,曇,ダート,稍重,2020年9月27日
3歳以上2勝クラス,1200,右,曇,ダート,稍重,2020年9月27日
2歳未勝利,1800,右,晴,ダート,良,2020年10月3日
2歳未勝利,2000,右,晴,芝,良,2020年10月3日
2歳新馬,1200,右,晴,ダート,良,2020年10月3日
3歳以上1勝クラス,1800,右,晴,ダート,良,2020年10月3日
3歳以上1勝クラス,1200,右,晴,ダート,良,2020年10月3日
芙蓉ステークス ,2000,右,曇,芝,良,2020年10月3日
3歳以上2勝クラス,1200,右,曇,ダート,良,2020年10月3日
2歳未勝利,1200,右,曇,ダート,良,2020年10月4日
3歳以上1勝クラス,1800,右,曇,ダート,良,2020年10月4日
2歳新馬,1800,右,曇,芝,良,2020年10月4日
3歳以上1勝クラス,1200,右,曇,ダート,良,2020年10月4日
3歳以上2勝クラス,1800,右,曇,ダート,良,2020年10月4日
茨城新聞杯 ,1800,右,曇,芝,良,2020年10月4日
外房ステークス ,1200,右,曇,ダート,良,2020年10月4日
2歳未勝利,1200,右,小雨,ダート,稍重,2020年12月5日
2歳未勝利,1800,右,小雨,ダート,稍重,2020年12月5日
2歳未勝利,2000,右,小雨,芝,稍重,2020年12月5日
2歳未勝利,1800,右,小雨,ダート,稍重,2020年12月5日
2歳新馬,1200,右,小雨,ダート,稍重,2020年12月5日
3歳以上1勝クラス,1200,右,小雨,ダート,稍重,2020年12月5日
葉牡丹賞 ,2000,右,小雨,芝,稍重,2020年12月5日
北総ステークス ,1800,右,小雨,ダート,稍重,2020年12月5日
2歳未勝利,1200,右,晴,ダート,稍重,2020年12月6日
2歳未勝利,1800,右,晴,ダート,稍重,2020年12月6日
2歳未勝利,1800,右,晴,芝,稍重,2020年12月6日
2歳新馬,2000,右,晴,芝,稍重,2020年12月6日
2歳新馬,1800,右,晴,ダート,良,2020年12月6日
2歳1勝クラス,1200,右,晴,ダート,良,2020年12月6日
3歳以上1勝クラス,1800,右,晴,ダート,良,2020年12月6日
舞浜特別 ,1800,右,晴,ダート,良,2020年12月6日
3歳以上2勝クラス,2500,右,晴,芝,良,2020年12月6日
2歳未勝利,1200,右,曇,ダート,良,2020年12月12日
2歳未勝利,1800,右,曇,芝,良,2020年12月12日
2歳未勝利,1800,右,晴,ダート,良,2020年12月12日
2歳新馬,1200,右,晴,ダート,良,2020年12月12日
3歳以上1勝クラス,1800,右,曇,ダート,良,2020年12月12日
3歳以上2勝クラス,1200,右,曇,ダート,良,2020年12月12日
アクアラインS ,1200,右,曇,ダート,良,2020年12月12日
師走ステークス(L),1800,右,曇,ダート,良,2020年12月12日
3歳以上2勝クラス,1800,右,曇,芝,良,2020年12月12日
2歳未勝利,1200,右,晴,ダート,良,2020年12月13日
2歳未勝利,1800,右,晴,ダート,良,2020年12月13日
2歳未勝利,1200,右,晴,ダート,良,2020年12月13日
2歳未勝利,2000,右,晴,芝,良,2020年12月13日
2歳新馬,1800,右,晴,芝,良,2020年12月13日
2歳新馬,1800,右,晴,ダート,良,2020年12月13日
2歳1勝クラス,1800,右,晴,ダート,良,2020年12月13日
チバテレ杯 ,1800,右,晴,ダート,良,2020年12月13日
常総ステークス ,1800,右,曇,芝,良,2020年12月13日
第13回カペラステークス(G3),1200,右,曇,ダート,良,2020年12月13日
2歳未勝利,1200,右,晴,ダート,良,2020年12月19日
2歳未勝利,1800,右,晴,ダート,良,2020年12月19日
2歳未勝利,1800,右,晴,ダート,良,2020年12月19日
2歳新馬,1800,右,晴,芝,良,2020年12月19日
2歳新馬,1200,右,曇,ダート,良,2020年12月19日
3歳以上1勝クラス,2500,右,曇,ダート,良,2020年12月19日
仲冬ステークス ,1800,右,曇,ダート,良,2020年12月19日
3歳以上2勝クラス,2000,右,曇,芝,良,2020年12月19日
2歳未勝利,1200,右,晴,ダート,良,2020年12月20日
2歳未勝利,1800,右,晴,ダート,良,2020年12月20日
2歳未勝利,1200,右,晴,ダート,良,2020年12月20日
2歳未勝利,2000,右,晴,芝,良,2020年12月20日
2歳新馬,1800,右,晴,ダート,良,2020年12月20日
3歳以上1勝クラス,1200,右,晴,ダート,良,2020年12月20日
3歳以上2勝クラス,1200,右,晴,ダート,良,2020年12月20日
香取特別 ,2400,右,晴,ダート,良,2020年12月20日
ディセンバーS(L),1800,右,晴,芝,良,2020年12月20日
2歳未勝利,1200,右,晴,ダート,良,2020年12月26日
2歳未勝利,1800,右,晴,ダート,良,2020年12月26日
2歳未勝利,2000,右,晴,芝,良,2020年12月26日
2歳未勝利,1800,右,晴,ダート,良,2020年12月26日
2歳新馬,1800,右,晴,ダート,良,2020年12月26日
3歳以上1勝クラス,1200,右,晴,ダート,良,2020年12月26日
3歳以上2勝クラス,1200,右,晴,ダート,良,2020年12月26日
第37回ホープフルステークス(G1),2000,右,晴,芝,良,2020年12月26日
グレイトフルS ,2500,右,晴,芝,良,2020年12月26日
2歳未勝利,1200,右,曇,ダート,良,2020年12月27日
2歳未勝利,1800,右,曇,ダート,良,2020年12月27日
2歳新馬,1200,右,晴,ダート,良,2020年12月27日
2歳新馬,2000,右,晴,芝,良,2020年12月27日
2歳1勝クラス,1200,右,晴,ダート,良,2020年12月27日
3歳以上1勝クラス,1800,右,晴,ダート,良,2020年12月27日
グッドラックハンデ ,2500,右,晴,芝,良,2020年12月27日
ベストウィッシュC ,1800,右,晴,ダート,良,2020年12月27日
フェアウェルS ,1200,右,晴,ダート,良,2020年12月27日
第65回有馬記念(G1),2500,右,晴,芝,良,2020年12月27日
3歳未勝利,1400,左,曇,ダート,良,2020年2月29日
3歳未勝利,1900,左,曇,ダート,良,2020年2月29日
3歳未勝利,1200,左,曇,芝,良,2020年2月29日
3歳未勝利,2000,左,曇,芝,良,2020年2月29日
3歳未勝利,1400,左,曇,ダート,良,2020年2月29日
3歳未勝利,1600,左,曇,芝,良,2020年2月29日
4歳以上1勝クラス,1800,左,曇,ダート,良,2020年2月29日
4歳以上1勝クラス,1200,左,曇,ダート,良,2020年2月29日
4歳以上1勝クラス,1900,左,曇,ダート,良,2020年2月29日
はこべら賞 ,1400,左,小雨,ダート,良,2020年2月29日
中京スポニチ賞 ,2000,左,小雨,芝,良,2020年2月29日
豊橋特別 ,1400,左,小雨,芝,良,2020年2月29日
3歳未勝利,1800,左,晴,ダート,稍重,2020年3月1日
3歳未勝利,2000,左,晴,芝,稍重,2020年3月1日
3歳未勝利,1200,左,晴,ダート,稍重,2020年3月1日
3歳未勝利,1800,左,晴,ダート,稍重,2020年3月1日
4歳以上1勝クラス,2000,左,晴,芝,良,2020年3月1日
4歳以上1勝クラス,1800,左,晴,ダート,稍重,2020年3月1日
4歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年3月1日
茶臼山高原特別 ,2200,左,晴,芝,良,2020年3月1日
豊明ステークス ,1200,左,晴,芝,良,2020年3月1日
伊勢特別 ,1900,左,晴,ダート,良,2020年3月1日
3歳未勝利,1800,左,晴,ダート,良,2020年3月7日
3歳未勝利,1400,左,晴,ダート,良,2020年3月7日
3歳未勝利,1200,左,晴,ダート,良,2020年3月7日
3歳未勝利,1900,左,晴,ダート,良,2020年3月7日
3歳未勝利,2000,左,晴,芝,良,2020年3月7日
4歳以上1勝クラス,1400,左,晴,ダート,良,2020年3月7日
4歳以上1勝クラス,1800,左,晴,ダート,良,2020年3月7日
フローラルウォーク賞 ,1600,左,晴,芝,良,2020年3月7日
中京スポーツ杯 ,1200,左,晴,芝,良,2020年3月7日
刈谷特別 ,1600,左,晴,芝,良,2020年3月7日
3歳未勝利,1800,左,雨,ダート,不良,2020年3月8日
3歳未勝利,1400,左,雨,芝,不良,2020年3月8日
3歳未勝利,1200,左,雨,ダート,不良,2020年3月8日
3歳未勝利,2200,左,雨,芝,不良,2020年3月8日
4歳以上1勝クラス,1200,左,雨,ダート,不良,2020年3月8日
4歳以上1勝クラス,1800,左,雨,ダート,不良,2020年3月8日
4歳以上1勝クラス,2000,左,雨,芝,不良,2020年3月8日
4歳以上1勝クラス,1200,左,雨,芝,不良,2020年3月8日
昇竜ステークス ,1400,左,雨,ダート,不良,2020年3月8日
トリトンステークス ,1600,左,小雨,芝,不良,2020年3月8日
伊良湖特別 ,1200,左,曇,ダート,不良,2020年3月8日
3歳未勝利,1800,左,小雨,ダート,稍重,2020年3月14日
3歳未勝利,1200,左,小雨,ダート,稍重,2020年3月14日
3歳未勝利,1900,左,雨,ダート,稍重,2020年3月14日
3歳未勝利,1200,左,雨,芝,稍重,2020年3月14日
3歳未勝利,1400,左,雨,ダート,稍重,2020年3月14日
3歳未勝利,2000,左,雨,芝,重,2020年3月14日
4歳以上1勝クラス,1200,左,小雨,ダート,稍重,2020年3月14日
4歳以上1勝クラス,1600,左,曇,芝,重,2020年3月14日
4歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年3月14日
熱田特別 ,2000,左,曇,芝,重,2020年3月14日
第34回中スポ賞ファルコンS(G3),1400,左,曇,芝,重,2020年3月14日
瀬戸特別 ,1800,左,曇,ダート,稍重,2020年3月14日
3歳未勝利,1400,左,晴,ダート,稍重,2020年3月15日
3歳未勝利,1800,左,晴,ダート,稍重,2020年3月15日
3歳未勝利,1200,左,晴,ダート,稍重,2020年3月15日
3歳未勝利,1600,左,晴,芝,稍重,2020年3月15日
3歳未勝利,2000,左,晴,芝,稍重,2020年3月15日
4歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年3月15日
4歳以上1勝クラス,2200,左,晴,芝,稍重,2020年3月15日
4歳以上1勝クラス,1900,左,晴,ダート,稍重,2020年3月15日
4歳以上1勝クラス,1400,左,晴,芝,良,2020年3月15日
沈丁花賞 ,1800,左,晴,ダート,良,2020年3月15日
第56回金鯱賞(G2),2000,左,晴,芝,良,2020年3月15日
賢島特別 ,1600,左,晴,芝,良,2020年3月15日
3歳未勝利,1800,左,曇,ダート,稍重,2020年3月28日
3歳未勝利,1600,左,曇,芝,稍重,2020年3月28日
3歳未勝利,1200,左,曇,ダート,稍重,2020年3月28日
3歳未勝利,1900,左,曇,ダート,稍重,2020年3月28日
4歳以上1勝クラス,1400,左,曇,ダート,稍重,2020年3月28日
4歳以上1勝クラス,2000,左,曇,芝,稍重,2020年3月28日
4歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年3月28日
熊野特別 ,2200,左,曇,芝,稍重,2020年3月28日
名鉄杯 ,1400,左,曇,ダート,稍重,2020年3月28日
岡崎特別 ,1400,左,曇,芝,稍重,2020年3月28日
3歳未勝利,1400,左,雨,ダート,不良,2020年3月29日
3歳未勝利,1800,左,小雨,ダート,不良,2020年3月29日
3歳未勝利,1400,左,曇,芝,不良,2020年3月29日
3歳未勝利,2200,左,晴,芝,不良,2020年3月29日
4歳以上1勝クラス,1200,左,晴,ダート,不良,2020年3月29日
4歳以上1勝クラス,1800,左,晴,ダート,不良,2020年3月29日
4歳以上1勝クラス,1200,左,晴,芝,重,2020年3月29日
4歳以上1勝クラス,1600,左,晴,芝,重,2020年3月29日
大寒桜賞 ,2200,左,晴,芝,重,2020年3月29日
名古屋城ステークス ,1800,左,晴,ダート,不良,2020年3月29日
第50回高松宮記念(G1),1200,左,晴,芝,重,2020年3月29日
鈴鹿特別 ,1400,左,晴,ダート,不良,2020年3月29日
2歳未勝利,1400,左,晴,芝,稍重,2020年9月12日
2歳未勝利,1400,左,晴,ダート,重,2020年9月12日
2歳未勝利,2000,左,晴,芝,稍重,2020年9月12日
2歳新馬,1600,左,晴,芝,稍重,2020年9月12日
2歳新馬,1400,左,晴,芝,良,2020年9月12日
3歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年9月12日
3歳以上1勝クラス,1900,左,晴,ダート,稍重,2020年9月12日
木曽川特別 ,2000,左,曇,芝,良,2020年9月12日
3歳以上1勝クラス,1200,左,晴,ダート,稍重,2020年9月12日
日進特別 ,1800,左,晴,ダート,稍重,2020年9月12日
エニフステークス(L),1400,左,晴,ダート,稍重,2020年9月12日
3歳以上1勝クラス,1600,左,晴,芝,良,2020年9月12日
2歳未勝利,1800,左,小雨,ダート,稍重,2020年9月13日
2歳未勝利,1600,左,曇,芝,良,2020年9月13日
2歳新馬,1400,左,曇,ダート,稍重,2020年9月13日
2歳新馬,2000,左,曇,芝,良,2020年9月13日
3歳以上1勝クラス,1400,左,曇,ダート,稍重,2020年9月13日
3歳以上1勝クラス,2000,左,曇,芝,良,2020年9月13日
3歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年9月13日
知多特別 ,1400,左,晴,芝,良,2020年9月13日
ムーンライトハンデ ,2200,左,晴,芝,良,2020年9月13日
第34回産経賞セントウルS(G2),1200,左,晴,芝,良,2020年9月13日
3歳以上2勝クラス,1400,左,晴,ダート,稍重,2020年9月13日
2歳未勝利,1400,左,晴,ダート,良,2020年9月19日
2歳未勝利,1800,左,晴,ダート,良,2020年9月19日
2歳未勝利,1600,左,晴,芝,良,2020年9月19日
2歳新馬,1800,左,晴,ダート,良,2020年9月19日
2歳新馬,1200,左,晴,芝,良,2020年9月19日
3歳以上1勝クラス,2000,左,晴,芝,良,2020年9月19日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年9月19日
野路菊ステークス ,1600,左,晴,芝,良,2020年9月19日
大府特別 ,1200,左,晴,ダート,良,2020年9月19日
ケフェウスステークス ,2000,左,晴,芝,良,2020年9月19日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年9月19日
2歳未勝利,1200,左,曇,ダート,良,2020年9月20日
2歳未勝利,1200,左,曇,芝,良,2020年9月20日
3歳以上1勝クラス,1800,左,曇,ダート,良,2020年9月20日
2歳新馬,2000,左,晴,芝,良,2020年9月20日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年9月20日
3歳以上1勝クラス,1600,左,晴,芝,良,2020年9月20日
3歳以上1勝クラス,1900,左,晴,ダート,良,2020年9月20日
小牧特別 ,2200,左,晴,芝,良,2020年9月20日
納屋橋ステークス ,1600,左,晴,芝,良,2020年9月20日
第38回関西TVローズS(G2),2000,左,晴,芝,良,2020年9月20日
3歳以上2勝クラス,1800,左,晴,ダート,良,2020年9月20日
2歳未勝利,1400,左,晴,ダート,良,2020年9月21日
2歳未勝利,1800,左,晴,ダート,良,2020年9月21日
2歳未勝利,2000,左,晴,芝,良,2020年9月21日
2歳新馬,1200,左,晴,ダート,良,2020年9月21日
2歳新馬,1600,左,晴,芝,良,2020年9月21日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年9月21日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年9月21日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年9月21日
金山特別 ,2200,左,晴,芝,良,2020年9月21日
Mブエナビスタ ,1600,左,晴,芝,良,2020年9月21日
