,race_id,race_name,race_class,course_len,rotation,weather,race_type,ground_state,date
2371,202109021209,山陽特別 ,4歳以上2勝クラス,1400,右,曇,芝,良,2021年5月2日
2372,202109021210,端午ステークス ,3歳オープン,1400,右,晴,ダート,稍重,2021年5月2日
2373,202109021212,天満橋ステークス ,4歳以上3勝クラス,1400,右,小雨,ダート,稍重,2021年5月2日
2374,202109030103,3歳未勝利,3歳未勝利,1800,右,雨,ダート,不良,2021年6月19日
2375,202109030105,2歳新馬,2歳新馬,1200,右,雨,ダート,不良,2021年6月19日
2376,202109030107,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,雨,ダート,不良,2021年6月19日
2377,202109030108,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,小雨,芝,重,2021年6月19日
2378,202109030110,オークランドRCT ,3歳以上3勝クラス,1800,右,小雨,ダート,不良,2021年6月19日
2379,202109030112,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,小雨,芝,重,2021年6月19日
2380,202109030201,3歳未勝利,3歳未勝利,1200,右,晴,ダート,重,2021年6月20日
2381,202109030202,3歳未勝利,3歳未勝利,1400,右,晴,ダート,重,2021年6月20日
2382,202109030203,3歳未勝利,3歳未勝利,1400,右,晴,芝,稍重,2021年6月20日
2383,202109030204,3歳未勝利,3歳未勝利,1800,右,晴,ダート,重,2021年6月20日
2384,202109030207,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,稍重,2021年6月20日
2385,202109030209,鷹取特別 ,3歳以上2勝クラス,2000,右,晴,ダート,稍重,2021年6月20日
2386,202109030211,第26回マーメイドステークス(G3),3歳以上オープン,2000,右,曇,芝,良,2021年6月20日
2387,202109030212,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,曇,ダート,稍重,2021年6月20日
2388,202109030302,3歳未勝利,3歳未勝利,1400,右,曇,ダート,良,2021年6月26日
2389,202109030303,3歳未勝利,3歳未勝利,1200,右,曇,ダート,良,2021年6月26日
2390,202109030304,3歳未勝利,3歳未勝利,1800,右,曇,ダート,良,2021年6月26日
2391,202109030305,2歳新馬,2歳新馬,1400,右,曇,芝,良,2021年6月26日
2392,202109030306,3歳未勝利,3歳未勝利,2000,右,曇,芝,良,2021年6月26日
2393,202109030307,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,小雨,ダート,良,2021年6月26日
2394,202109030308,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,小雨,芝,良,2021年6月26日
2395,202109030310,水無月ステークス ,3歳以上3勝クラス,1400,右,曇,芝,良,2021年6月26日
2396,202109030311,天保山ステークス ,3歳以上オープン,1400,右,曇,ダート,良,2021年6月26日
2397,202109030312,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年6月26日
2398,202109030401,3歳未勝利,3歳未勝利,1400,右,曇,ダート,良,2021年6月27日
2399,202109030403,3歳未勝利,3歳未勝利,1800,右,曇,ダート,良,2021年6月27日
2400,202109030404,3歳未勝利,3歳未勝利,2000,右,曇,ダート,良,2021年6月27日
2401,202109030406,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,曇,ダート,良,2021年6月27日
2402,202109030407,3歳以上1勝クラス,3歳以上1勝クラス,2200,右,曇,芝,良,2021年6月27日
2403,202109030409,舞子特別 ,3歳以上2勝クラス,1400,右,小雨,芝,良,2021年6月27日
2404,202109030410,花のみちステークス ,3歳以上3勝クラス,1200,右,曇,ダート,良,2021年6月27日
2405,202109030411,第62回宝塚記念(G1),3歳以上オープン,2200,右,晴,芝,良,2021年6月27日
2406,202109030412,リボン賞 ,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年6月27日
2407,202109040101,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年10月9日
2408,202109040102,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年10月9日
2409,202109040104,2歳新馬,2歳新馬,1400,右,晴,ダート,良,2021年10月9日
2410,202109040105,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年10月9日
2411,202109040106,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年10月9日
2412,202109040107,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,良,2021年10月9日
2413,202109040109,りんどう賞 ,2歳1勝クラス,1400,右,晴,芝,良,2021年10月9日
2414,202109040110,播州ステークス ,3歳以上3勝クラス,1200,右,晴,ダート,良,2021年10月9日
2415,202109040111,夕刊フジ杯オパールS(L),3歳以上オープン,1200,右,晴,芝,良,2021年10月9日
2416,202109040112,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年10月9日
2417,202109040201,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年10月10日
2418,202109040202,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年10月10日
2419,202109040204,2歳新馬,2歳新馬,1400,右,晴,芝,良,2021年10月10日
2420,202109040206,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,晴,ダート,良,2021年10月10日
2421,202109040207,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年10月10日
2422,202109040208,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年10月10日
2423,202109040209,三田特別 ,3歳以上2勝クラス,2200,右,晴,芝,良,2021年10月10日
2424,202109040210,戎橋ステークス ,3歳以上3勝クラス,1400,右,晴,芝,良,2021年10月10日
2425,202109040212,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,晴,ダート,良,2021年10月10日
2426,202109040301,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年10月16日
2427,202109040302,2歳未勝利,2歳未勝利,1200,右,晴,芝,良,2021年10月16日
2428,202109040303,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年10月16日
2429,202109040304,2歳新馬,2歳新馬,1200,右,晴,ダート,良,2021年10月16日
2430,202109040306,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,良,2021年10月16日
2431,202109040307,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年10月16日
2432,202109040308,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,良,2021年10月16日
2433,202109040310,北國新聞杯 ,3歳以上2勝クラス,2000,右,曇,芝,良,2021年10月16日
2434,202109040311,太秦ステークス ,3歳以上オープン,1800,右,曇,ダート,良,2021年10月16日
2435,202109040312,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,曇,ダート,良,2021年10月16日
2436,202109040401,2歳未勝利,2歳未勝利,1400,右,晴,ダート,稍重,2021年10月17日
2437,202109040402,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年10月17日
2438,202109040404,2歳新馬,2歳新馬,1800,右,晴,ダート,稍重,2021年10月17日
2439,202109040406,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,晴,芝,良,2021年10月17日
2440,202109040407,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年10月17日
2441,202109040408,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,晴,ダート,良,2021年10月17日
2442,202109040409,もみじステークス ,2歳オープン,1400,右,晴,芝,良,2021年10月17日
2443,202109040411,第26回秋華賞(G1),3歳オープン,2000,右,晴,芝,良,2021年10月17日
2444,202109040412,平城京ステークス ,3歳以上3勝クラス,1800,右,晴,ダート,良,2021年10月17日
2445,202109040501,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年10月23日
2446,202109040504,2歳新馬,2歳新馬,1400,右,晴,ダート,良,2021年10月23日
2447,202109040505,2歳新馬,2歳新馬,1200,右,晴,芝,良,2021年10月23日
2448,202109040506,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年10月23日
2449,202109040507,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,良,2021年10月23日
2450,202109040510,トルマリンステークス ,3歳以上3勝クラス,1800,右,晴,ダート,良,2021年10月23日
2451,202109040511,大阪スポーツ杯 ,3歳以上オープン,1200,右,晴,ダート,良,2021年10月23日
2452,202109040512,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,晴,ダート,良,2021年10月23日
2453,202109040601,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年10月24日
2454,202109040602,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年10月24日
2455,202109040603,2歳未勝利,2歳未勝利,1400,右,晴,芝,良,2021年10月24日
2456,202109040606,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年10月24日
2457,202109040607,3歳以上2勝クラス,3歳以上2勝クラス,2000,右,晴,ダート,良,2021年10月24日
2458,202109040608,なでしこ賞 ,2歳1勝クラス,1400,右,晴,ダート,良,2021年10月24日
2459,202109040609,北摂特別 ,3歳以上2勝クラス,1200,右,曇,芝,良,2021年10月24日
2460,202109040611,第82回菊花賞(G1),3歳オープン,3000,右,曇,芝,良,2021年10月24日
2461,202109040612,天王寺ステークス ,3歳以上3勝クラス,1400,右,曇,ダート,良,2021年10月24日
2462,202109040701,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年10月30日
2463,202109040703,2歳新馬,2歳新馬,1400,右,晴,ダート,良,2021年10月30日
2464,202109040704,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年10月30日
2465,202109040705,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年10月30日
2466,202109040706,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年10月30日
2467,202109040708,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,晴,芝,良,2021年10月30日
2468,202109040710,西脇ステークス ,3歳以上3勝クラス,1800,右,晴,ダート,良,2021年10月30日
2469,202109040711,第64回MBS賞スワンS(G2),3歳以上オープン,1400,右,晴,芝,良,2021年10月30日
2470,202109040712,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年10月30日
2471,202109040801,2歳未勝利,2歳未勝利,1800,右,曇,ダート,良,2021年10月31日
2472,202109040802,2歳未勝利,2歳未勝利,1200,右,曇,ダート,良,2021年10月31日
2473,202109040803,2歳未勝利,2歳未勝利,2000,右,曇,芝,良,2021年10月31日
2474,202109040804,2歳新馬,2歳新馬,1400,右,曇,芝,良,2021年10月31日
2475,202109040806,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,曇,ダート,良,2021年10月31日
2476,202109040807,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年10月31日
2477,202109040809,古都ステークス ,3歳以上3勝クラス,3000,右,曇,芝,良,2021年10月31日
2478,202109040810,オータムリーフS ,3歳以上オープン,1400,右,曇,ダート,良,2021年10月31日
2479,202109040812,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,曇,ダート,良,2021年10月31日
2480,202109050101,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年11月6日
2481,202109050102,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年11月6日
2482,202109050104,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年11月6日
2483,202109050106,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年11月6日
2484,202109050107,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,良,2021年11月6日
2485,202109050108,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年11月6日
2486,202109050109,能勢特別 ,3歳以上2勝クラス,2000,右,晴,芝,良,2021年11月6日
2487,202109050110,安芸ステークス ,3歳以上3勝クラス,1200,右,晴,ダート,良,2021年11月6日
2488,202109050111,第26回KBSファンタジーS(G3),2歳オープン,1400,右,曇,芝,良,2021年11月6日
2489,202109050112,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,曇,ダート,良,2021年11月6日
2490,202109050201,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年11月7日
2491,202109050202,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年11月7日
2492,202109050204,2歳新馬,2歳新馬,1200,右,晴,ダート,良,2021年11月7日
2493,202109050205,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年11月7日
2494,202109050206,2歳新馬,2歳新馬,1200,右,晴,芝,良,2021年11月7日
2495,202109050208,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年11月7日
2496,202109050209,もちの木賞 ,2歳1勝クラス,1800,右,晴,ダート,良,2021年11月7日
2497,202109050210,道頓堀ステークス ,3歳以上3勝クラス,1200,右,晴,芝,良,2021年11月7日
2498,202109050211,第11回みやこステークス(G3),3歳以上オープン,1800,右,晴,ダート,良,2021年11月7日
2499,202109050301,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年11月13日
2500,202109050302,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年11月13日
2501,202109050303,2歳未勝利,2歳未勝利,1400,右,晴,芝,良,2021年11月13日
2502,202109050304,2歳新馬,2歳新馬,1800,右,晴,ダート,稍重,2021年11月13日
2503,202109050306,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,曇,ダート,稍重,2021年11月13日
2504,202109050307,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,稍重,2021年11月13日
2505,202109050309,岸和田ステークス ,3歳以上3勝クラス,2000,右,曇,芝,良,2021年11月13日
2506,202109050310,堺ステークス ,3歳以上3勝クラス,1800,右,晴,ダート,良,2021年11月13日
2507,202109050312,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,晴,芝,良,2021年11月13日
2508,202109050401,2歳未勝利,2歳未勝利,1400,右,曇,ダート,良,2021年11月14日
2509,202109050402,2歳未勝利,2歳未勝利,1800,右,曇,ダート,良,2021年11月14日
2510,202109050406,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年11月14日
2511,202109050407,3歳以上2勝クラス,3歳以上2勝クラス,2000,右,曇,ダート,良,2021年11月14日
2512,202109050408,3歳以上2勝クラス,3歳以上2勝クラス,2200,右,晴,芝,良,2021年11月14日
2513,202109050409,黄菊賞 ,2歳1勝クラス,2000,右,晴,芝,良,2021年11月14日
2514,202109050410,室町ステークス ,3歳以上オープン,1200,右,晴,ダート,良,2021年11月14日
2515,202109050411,第46回エリザベス女王杯(G1),3歳以上オープン,2200,右,晴,芝,良,2021年11月14日
2516,202109050412,ドンカスターカップ ,3歳以上2勝クラス,1400,右,晴,ダート,良,2021年11月14日
2517,202109050501,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年11月20日
2518,202109050502,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年11月20日
2519,202109050503,2歳未勝利,2歳未勝利,1200,右,晴,芝,良,2021年11月20日
2520,202109050505,2歳新馬,2歳新馬,1400,右,晴,芝,良,2021年11月20日
2521,202109050506,2歳新馬,2歳新馬,1400,右,晴,ダート,良,2021年11月20日
2522,202109050507,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年11月20日
2523,202109050508,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,芝,良,2021年11月20日
2524,202109050509,出石特別 ,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年11月20日
2525,202109050511,アンドロメダS(L),3歳以上オープン,2000,右,晴,芝,良,2021年11月20日
2526,202109050512,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,晴,ダート,良,2021年11月20日
2527,202109050601,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年11月21日
2528,202109050602,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年11月21日
2529,202109050603,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年11月21日
2530,202109050605,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年11月21日
2531,202109050606,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年11月21日
2532,202109050607,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,良,2021年11月21日
2533,202109050608,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年11月21日
2534,202109050609,秋明菊賞 ,2歳1勝クラス,1400,右,晴,芝,良,2021年11月21日
2535,202109050612,姫路ステークス ,3歳以上3勝クラス,1400,右,曇,ダート,良,2021年11月21日
2536,202109050701,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年11月27日
2537,202109050702,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年11月27日
2538,202109050704,2歳未勝利,2歳未勝利,1400,右,晴,芝,良,2021年11月27日
2539,202109050706,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年11月27日
2540,202109050707,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年11月27日
2541,202109050708,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,曇,ダート,良,2021年11月27日
2542,202109050710,茨木ステークス ,3歳以上3勝クラス,1800,右,曇,ダート,良,2021年11月27日
2543,202109050711,第8回ラジオN杯京都2歳S(G3),2歳オープン,2000,右,曇,芝,良,2021年11月27日
2544,202109050712,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,曇,芝,良,2021年11月27日
2545,202109050801,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年11月28日
2546,202109050802,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年11月28日
2547,202109050803,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年11月28日
2548,202109050804,2歳新馬,2歳新馬,1200,右,晴,ダート,良,2021年11月28日
2549,202109050806,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年11月28日
2550,202109050807,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年11月28日
2551,202109050808,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,晴,ダート,良,2021年11月28日
2552,202109050811,カノープスステークス ,3歳以上オープン,2000,右,晴,ダート,良,2021年11月28日
2553,202109050812,第66回京阪杯(G3),3歳以上オープン,1200,右,晴,芝,良,2021年11月28日
2554,202109060101,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月4日
2555,202109060102,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年12月4日
2556,202109060103,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月4日
2557,202109060104,2歳未勝利,2歳未勝利,1200,右,晴,芝,良,2021年12月4日
2558,202109060106,2歳新馬,2歳新馬,1400,右,晴,ダート,良,2021年12月4日
2559,202109060108,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,晴,ダート,良,2021年12月4日
2560,202109060110,妙見山ステークス ,3歳以上3勝クラス,1200,右,曇,ダート,良,2021年12月4日
2561,202109060111,第72回チャレンジカップ(G3),3歳以上オープン,2000,右,曇,芝,良,2021年12月4日
2562,202109060112,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,曇,ダート,良,2021年12月4日
2563,202109060201,2歳未勝利,2歳未勝利,1400,右,曇,ダート,良,2021年12月5日
2564,202109060203,2歳未勝利,2歳未勝利,1200,右,曇,ダート,良,2021年12月5日
2565,202109060205,2歳新馬,2歳新馬,1200,右,曇,芝,良,2021年12月5日
2566,202109060206,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年12月5日
2567,202109060207,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,良,2021年12月5日
2568,202109060208,3歳以上2勝クラス,3歳以上2勝クラス,2000,右,晴,ダート,良,2021年12月5日
2569,202109060209,さざんか賞 ,2歳1勝クラス,1200,右,曇,芝,良,2021年12月5日
2570,202109060211,ギャラクシーS ,3歳以上オープン,1400,右,曇,ダート,良,2021年12月5日
2571,202109060212,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,曇,芝,良,2021年12月5日
2572,202109060301,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月11日
2573,202109060302,2歳未勝利,2歳未勝利,1400,右,晴,芝,良,2021年12月11日
2574,202109060303,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年12月11日
2575,202109060306,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年12月11日
2576,202109060307,2歳新馬,2歳新馬,1400,右,晴,ダート,良,2021年12月11日
2577,202109060308,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年12月11日
2578,202109060309,エリカ賞 ,2歳1勝クラス,2000,右,晴,芝,良,2021年12月11日
2579,202109060312,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年12月11日
2580,202109060401,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月12日
2581,202109060402,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年12月12日
2582,202109060403,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年12月12日
2583,202109060404,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年12月12日
2584,202109060406,2歳1勝クラス,2歳1勝クラス,1200,右,晴,ダート,良,2021年12月12日
2585,202109060407,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年12月12日
2586,202109060408,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,晴,芝,良,2021年12月12日
2587,202109060409,オリオンステークス ,3歳以上3勝クラス,2200,右,晴,芝,良,2021年12月12日
2588,202109060410,竹田城ステークス ,3歳以上3勝クラス,2000,右,晴,ダート,良,2021年12月12日
2589,202109060412,夙川特別 ,3歳以上2勝クラス,1400,右,晴,ダート,良,2021年12月12日
2590,202109060501,2歳未勝利,2歳未勝利,1800,右,晴,ダート,不良,2021年12月18日
2591,202109060503,2歳未勝利,2歳未勝利,1400,右,晴,ダート,重,2021年12月18日
2592,202109060505,2歳新馬,2歳新馬,1400,右,晴,芝,稍重,2021年12月18日
2593,202109060506,2歳新馬,2歳新馬,1200,右,晴,ダート,重,2021年12月18日
2594,202109060507,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年12月18日
2595,202109060508,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,重,2021年12月18日
2596,202109060509,赤穂特別 ,3歳以上2勝クラス,1800,右,晴,ダート,重,2021年12月18日
2597,202109060511,タンザナイトS ,3歳以上オープン,1200,右,晴,芝,良,2021年12月18日
2598,202109060512,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,晴,ダート,重,2021年12月18日
2599,202109060601,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月19日
2600,202109060602,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年12月19日
2601,202109060603,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月19日
2602,202109060605,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年12月19日
2603,202109060606,2歳新馬,2歳新馬,1800,右,晴,ダート,稍重,2021年12月19日
2604,202109060608,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,稍重,2021年12月19日
2605,202109060609,高砂特別 ,3歳以上2勝クラス,1200,右,晴,ダート,稍重,2021年12月19日
2606,202109060610,六甲アイランドS ,3歳以上3勝クラス,1400,右,晴,芝,良,2021年12月19日
2607,202109060612,御影ステークス ,3歳以上3勝クラス,1400,右,晴,ダート,稍重,2021年12月19日
2608,202109060701,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月25日
2609,202109060702,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年12月25日
2610,202109060703,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月25日
2611,202109060706,2歳新馬,2歳新馬,1400,右,小雨,ダート,良,2021年12月25日
2612,202109060707,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,小雨,ダート,良,2021年12月25日
2613,202109060708,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,良,2021年12月25日
2614,202109060709,万両賞 ,2歳1勝クラス,1400,右,曇,芝,良,2021年12月25日
2615,202109060710,摩耶ステークス ,3歳以上3勝クラス,1800,右,曇,ダート,良,2021年12月25日
2616,202109060711,第16回阪神カップ(G2),3歳以上オープン,1400,右,曇,芝,良,2021年12月25日
2617,202109060712,3歳以上2勝クラス,3歳以上2勝クラス,1400,右,曇,ダート,良,2021年12月25日
2618,202109060801,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月26日
2619,202109060802,2歳未勝利,2歳未勝利,1400,右,晴,ダート,良,2021年12月26日
2620,202109060803,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年12月26日
2621,202109060804,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年12月26日
2622,202109060806,2歳新馬,2歳新馬,1400,右,晴,芝,良,2021年12月26日
2623,202109060807,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年12月26日
2624,202109060809,鳥取特別 ,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年12月26日
2625,202109060810,サンタクロースS ,3歳以上3勝クラス,2000,右,曇,芝,良,2021年12月26日
2626,202109060811,りんくうステークス ,3歳以上オープン,1200,右,曇,ダート,良,2021年12月26日
2627,202109060812,猪名川特別 ,3歳以上2勝クラス,1400,右,曇,芝,良,2021年12月26日
2628,202109060901,2歳未勝利,2歳未勝利,1800,右,曇,ダート,良,2021年12月28日
2629,202109060902,2歳未勝利,2歳未勝利,1200,右,曇,芝,良,2021年12月28日
2630,202109060903,2歳未勝利,2歳未勝利,1200,右,曇,ダート,良,2021年12月28日
2631,202109060907,2歳1勝クラス,2歳1勝クラス,1800,右,曇,ダート,良,2021年12月28日
2632,202109060908,3歳以上1勝クラス,3歳以上1勝クラス,1400,右,曇,ダート,良,2021年12月28日
2633,202109060909,春待月賞 ,3歳以上2勝クラス,1200,右,曇,ダート,良,2021年12月28日
2634,202109060910,フォーチュンカップ ,3歳以上2勝クラス,2000,右,曇,芝,良,2021年12月28日
2635,202109060911,ベテルギウスS(L),3歳以上オープン,1800,右,晴,ダート,良,2021年12月28日
2636,202109060912,2021ファイナルS ,3歳以上3勝クラス,1200,右,晴,芝,良,2021年12月28日
2637,202110010101,3歳未勝利,3歳未勝利,1700,右,曇,ダート,稍重,2021年1月16日
2638,202110010102,3歳未勝利,3歳未勝利,1200,右,曇,芝,良,2021年1月16日
2639,202110010103,3歳未勝利,3歳未勝利,1000,右,曇,ダート,稍重,2021年1月16日
2640,202110010106,3歳未勝利,3歳未勝利,1800,右,晴,芝,良,2021年1月16日
2641,202110010107,4歳以上1勝クラス,4歳以上1勝クラス,1200,右,晴,芝,良,2021年1月16日
2642,202110010108,4歳以上1勝クラス,4歳以上1勝クラス,1700,右,晴,ダート,稍重,2021年1月16日
2643,202110010109,4歳以上1勝クラス,4歳以上1勝クラス,2000,右,晴,芝,良,2021年1月16日
2644,202110010110,小郡特別 ,4歳以上2勝クラス,1200,右,晴,芝,良,2021年1月16日
2645,202110010111,虹の松原ステークス ,4歳以上3勝クラス,1800,右,晴,芝,良,2021年1月16日
2646,202110010112,響灘特別 ,4歳以上2勝クラス,1700,右,晴,ダート,稍重,2021年1月16日
2647,202110010201,3歳未勝利,3歳未勝利,1700,右,晴,ダート,稍重,2021年1月17日
2648,202110010202,3歳未勝利,3歳未勝利,1200,右,晴,芝,良,2021年1月17日
2649,202110010203,4歳以上1勝クラス,4歳以上1勝クラス,1000,右,晴,ダート,稍重,2021年1月17日
2650,202110010205,3歳新馬,3歳新馬,1200,右,晴,芝,良,2021年1月17日
2651,202110010206,3歳未勝利,3歳未勝利,2000,右,晴,芝,良,2021年1月17日
2652,202110010207,3歳1勝クラス,3歳1勝クラス,1700,右,晴,ダート,良,2021年1月17日
2653,202110010208,4歳以上1勝クラス,4歳以上1勝クラス,1800,右,晴,芝,良,2021年1月17日
2654,202110010209,4歳以上1勝クラス,4歳以上1勝クラス,1200,右,晴,芝,良,2021年1月17日
