,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
12,201510020802,13,7,13,アグネスエンジェル,54,和田竜二,1:50.3,36.6,16.8,6,牝,3,422,8
13,201510020802,14,5,10,スズカファイン,56,藤岡康太,1:50.5,36.5,13.5,5,牡,3,480,0
14,201510020802,14,6,11,レッドアナベル,54,太宰啓介,1:50.5,35.9,91.4,14,牝,3,436,-8
15,201510020802,16,8,16,ギャラリスト,53,岩崎翼,1:50.6,36.3,35.8,11,牝,3,430,2
0,201510020803,1,6,12,ジェット,56,鮫島良太,1:45.8,38.2,185.4,14,牡,3,474,4
1,201510020803,2,3,5,ディプロイディ,56,川島信二,1:45.8,37.8,25.1,9,牡,3,544,6
2,201510020803,3,7,14,ヨドノナイト,56,高倉稜,1:46.2,38.4,4.2,2,牡,3,504,-2
3,201510020803,4,3,6,ビービーボヌール,56,藤岡佑介,1:46.2,38.2,3.1,1,牡,3,482,4
4,201510020803,5,8,16,サンライズリゾート,56,松山弘平,1:46.5,38.1,19.1,7,牡,3,514,8
5,201510020803,6,1,1,コウザンヒキリ,56,武豊,1:46.5,37.7,9.9,5,牡,3,454,0
6,201510020803,7,8,15,オメガレイノワール,56,北村友一,1:46.7,38.3,6.6,3,牡,3,426,2
7,201510020803,8,2,3,ノラネコ,56,浜中俊,1:46.8,37.9,10.7,6,セ,3,450,-10
8,201510020803,9,7,13,シンプリースパーブ,56,幸英明,1:46.9,39.1,6.9,4,牡,3,484,0
9,201510020803,10,5,9,ヒルノケルン,56,中谷雄太,1:47.4,38.3,29.7,10,牡,3,508,4
10,201510020803,11,2,4,メイショウララムリ,56,国分優作,1:47.5,39.0,274.2,16,牡,3,432,-2
11,201510020803,12,5,10,ゼットスウィート,54,国分恭介,1:48.0,38.9,264.6,15,牝,3,462,6
12,201510020803,13,4,8,エターナルウインド,56,藤岡康太,1:48.6,40.5,74.5,11,牡,3,496,8
13,201510020803,14,6,11,フェローニア,54,武幸四郎,1:48.9,40.4,126.1,13,牝,3,440,0
14,201510020803,15,1,2,ラトーヌジョア,53,松若風馬,1:50.1,41.4,24.3,8,牝,3,440,6
15,201510020803,16,4,7,ジェアンレーヴ,53,鮫島克駿,1:50.2,40.7,86.9,12,牡,3,468,10
0,201510020804,1,5,10,ジェントルヴァウ,54,浜中俊,1:08.9,34.8,2.5,1,牝,3,462,6
1,201510020804,2,1,2,ティーエスナイン,56,幸英明,1:09.2,35.5,14.8,6,牡,3,452,0
2,201510020804,3,3,5,メイケイヘリオス,56,和田竜二,1:09.4,35.0,66.1,13,牡,3,524,6
3,201510020804,4,7,15,エイシンパライソ,56,藤岡康太,1:09.4,35.5,4.7,2,牡,3,512,2
4,201510020804,5,8,17,キングカーティス,56,藤岡佑介,1:09.4,35.0,7.5,3,牡,3,448,-2
5,201510020804,6,7,13,レッドシャローム,54,藤懸貴志,1:09.6,35.0,158.4,15,牝,3,434,-2
6,201510020804,7,5,9,テイエムマンキチ,56,松山弘平,1:09.6,35.1,10.0,5,牡,3,444,4
7,201510020804,8,6,12,パイアタウン,54,北村友一,1:09.8,34.9,53.7,12,牝,3,450,12
8,201510020804,9,8,18,ホーリーエンジェル,51,鮫島克駿,1:09.8,35.7,40.0,10,牝,3,430,-2
9,201510020804,10,7,14,エイシンバンバ,54,太宰啓介,1:09.8,35.8,33.2,9,牝,3,500,14
10,201510020804,11,3,6,ウェルカムワゴン,53,松若風馬,1:10.0,35.9,40.4,11,牝,3,472,4
11,201510020804,12,6,11,メイショウワカアユ,56,武幸四郎,1:10.0,35.7,8.8,4,牡,3,456,4
12,201510020804,13,4,7,ダンツラッシュ,56,高倉稜,1:10.1,35.4,22.5,8,牡,3,504,0
13,201510020804,14,8,16,シンキロウ,56,川須栄彦,1:10.2,35.5,20.3,7,牡,3,450,2
14,201510020804,15,4,8,イチザサムライ,53,義英真,1:10.3,35.0,170.6,16,セ,3,454,-4
15,201510020804,16,2,3,メイショウアライソ,56,国分恭介,1:10.3,35.0,116.7,14,牡,3,484,0
16,201510020804,17,1,1,ルスナイキャンディ,51,三津谷隼,1:11.0,36.3,218.6,17,牝,3,460,6
17,201510020804,18,2,4,ミリノテツニー,56,中井裕二,1:12.4,36.0,259.6,18,牡,3,498,14
0,201510020805,1,1,1,オーヴィレール,53,松若風馬,1:50.5,35.8,7.3,5,牝,2,454,0
1,201510020805,2,6,6,シンシアズブレス,54,浜中俊,1:50.8,35.1,3.2,1,牝,2,460,0
2,201510020805,3,7,8,ラップランド,54,藤岡佑介,1:50.9,35.4,33.8,7,牡,2,482,0
3,201510020805,4,8,10,ルミノール,54,幸英明,1:51.0,36.0,12.9,6,牡,2,466,0
4,201510020805,5,7,7,ロックオン,54,藤岡康太,1:51.1,36.3,6.1,3,牡,2,446,0
5,201510020805,6,5,5,アグネスフォルテ,54,和田竜二,1:51.5,36.4,3.5,2,牡,2,450,0
6,201510020805,7,2,2,ゴーフォワード,54,武豊,1:52.4,37.1,6.8,4,牡,2,474,0
7,201510020805,8,4,4,スイフトアタック,54,北村友一,1:53.2,37.5,37.2,8,牡,2,512,0
8,201510020805,9,8,9,シゲルシマカツオ,54,松山弘平,1:53.3,37.9,97.4,9,牡,2,446,0
9,201510020805,10,3,3,タガノジャイアン,54,藤懸貴志,1:55.0,39.5,133.8,10,牡,2,518,0
0,201510020806,1,2,2,ペプチドサプル,54,藤岡佑介,1:10.5,34.9,2.9,2,牝,2,452,0
1,201510020806,2,2,3,チョウキタイ,54,武豊,1:10.7,35.4,9.8,4,牝,2,436,0
2,201510020806,3,1,1,ローザルージュ,54,太宰啓介,1:11.5,34.5,8.8,3,牝,2,476,0
3,201510020806,4,3,4,インカンターレ,54,川須栄彦,1:11.6,35.2,14.6,5,牝,2,436,0
4,201510020806,5,6,10,コンスタンシー,54,松山弘平,1:11.7,35.9,19.6,7,牝,2,408,0
5,201510020806,6,8,15,フォルトゥーナ,54,幸英明,1:11.9,35.9,31.7,8,牝,2,436,0
6,201510020806,7,4,7,チャーミングリリ,54,藤岡康太,1:11.9,36.0,67.6,11,牝,2,424,0
7,201510020806,8,7,13,スターシャ,51,義英真,1:12.0,36.5,49.8,10,牝,2,470,0
8,201510020806,9,7,12,ナンゴクハルネット,54,和田竜二,1:12.2,36.4,15.4,6,牝,2,430,0
9,201510020806,10,6,11,シゲルニジョウサバ,54,国分恭介,1:12.3,36.9,157.0,14,牝,2,470,0
10,201510020806,11,8,14,エメラルドアイ,54,高倉稜,1:12.6,36.5,148.2,13,牝,2,432,0
11,201510020806,12,5,8,リセエンヌ,54,浜中俊,1:12.8,35.6,2.8,1,牝,2,420,0
12,201510020806,13,3,5,アイファーエバー,54,藤懸貴志,1:13.4,37.2,167.6,15,牝,2,398,0
13,201510020806,14,5,9,ポッドシルビア,53,松若風馬,1:14.0,36.5,48.0,9,牝,2,438,0
14,201510020806,15,4,6,アイアンアヴァロン,54,国分優作,1:14.7,37.4,92.7,12,牝,2,446,0
0,201510020807,1,4,6,エピックウィン,56,和田竜二,0:58.7,35.6,5.1,2,牡,3,462,0
1,201510020807,2,7,12,メイショウフライキ,54,武豊,0:59.2,36.0,11.9,7,牝,3,438,10
2,201510020807,3,3,3,ヴェリタスキング,56,鮫島良太,0:59.2,35.7,7.8,5,牡,3,482,4
3,201510020807,4,2,2,ノーブルコスマー,51,義英真,0:59.3,35.9,17.4,8,牝,3,458,8
4,201510020807,5,8,13,クランデール,54,北村友一,0:59.3,35.9,79.9,12,牝,3,448,-2
5,201510020807,6,6,10,ナリタサウス,56,藤懸貴志,0:59.4,35.3,58.6,11,牡,3,460,0
6,201510020807,7,1,1,ヴェスペルティリオ,56,幸英明,0:59.5,35.3,22.8,9,牡,3,462,8
7,201510020807,8,3,4,ナムラスター,56,松山弘平,0:59.6,35.6,5.4,3,牡,3,460,-8
8,201510020807,9,5,7,トシザラブリー,54,藤岡康太,0:59.8,36.2,4.6,1,牝,3,434,0
9,201510020807,10,6,9,カラフルマーメイド,54,浜中俊,0:59.9,35.7,39.7,10,牝,3,448,-20
10,201510020807,11,5,8,ヴァルディスーザ,55,松若風馬,1:00.0,36.7,8.8,6,牡,3,570,10
11,201510020807,12,8,14,ギョイ,53,鮫島克駿,1:00.1,36.1,6.1,4,牡,3,444,6
12,201510020807,13,4,5,ティーエスベスト,56,高倉稜,1:00.7,35.4,134.8,13,牡,3,422,-6
13,201510020807,14,7,11,タイセイグローリア,55,岩崎翼,1:01.0,37.1,210.9,14,牡,3,490,-1
0,201510020808,1,1,2,フジインザスカイ,55,川島信二,1:45.1,37.1,3.5,1,牝,4,472,0
1,201510020808,2,3,6,タガノコルコバード,57,大下智,1:45.4,37.1,12.2,7,牡,4,446,2
2,201510020808,3,2,4,メジャーシップ,57,高倉稜,1:45.5,37.9,9.9,5,牡,4,504,12
3,201510020808,4,8,16,ゴーザトップ,57,和田竜二,1:45.5,37.3,10.4,6,牡,4,484,0
4,201510020808,5,4,8,タマモワカサマ,54,浜中俊,1:45.5,37.3,4.2,2,牡,3,468,-2
5,201510020808,6,6,12,ヤマイチレジェンド,51,鮫島克駿,1:45.6,37.9,48.3,12,牡,3,500,-8
6,201510020808,7,1,1,トウケイファルコン,54,北村友一,1:45.9,38.4,71.4,13,牡,3,494,6
7,201510020808,8,7,13,コウユーアンドレ,57,太宰啓介,1:46.1,37.6,7.3,3,牡,5,464,-4
8,201510020808,9,2,3,サンレイデジタル,57,鮫島良太,1:46.9,39.0,72.2,14,牡,4,496,-2
9,201510020808,10,5,9,シャンタルエット,52,松山弘平,1:47.1,38.6,18.3,8,牝,3,472,10
10,201510020808,11,6,11,スリーネルソン,57,国分優作,1:47.2,38.8,8.6,4,セ,5,486,6
11,201510020808,12,3,5,シゲルエッチュウ,56,岩崎翼,1:47.2,38.5,80.4,15,牡,4,444,-2
12,201510020808,13,4,7,ゴマスリオトコ,53,松若風馬,1:47.8,39.1,35.3,10,牡,3,518,10
13,201510020808,14,8,15,スズカアルファ,57,幸英明,1:48.0,39.8,165.0,16,牡,5,472,0
14,201510020808,15,5,10,オーディンバローズ,57,国分恭介,1:48.9,41.1,42.6,11,牡,4,504,0
15,201510020808,16,7,14,ハクユウカンベエ,57,藤岡康太,1:49.5,42.0,30.2,9,牡,4,486,8
0,201510020809,1,2,2,ジュンスパーヒカル,54,藤岡佑介,2:00.4,35.3,28.6,8,牡,3,458,-6
1,201510020809,2,4,4,カレンラストショー,54,松若風馬,2:00.6,35.6,13.3,5,牡,3,434,2
2,201510020809,3,5,7,イイデフューチャー,57,幸英明,2:00.6,36.0,3.7,2,牡,4,464,8
3,201510020809,4,6,8,マイネリベルタス,55,柴田大知,2:00.6,36.1,5.4,3,牝,4,438,2
4,201510020809,5,8,13,ビップレボルシオン,57,浜中俊,2:00.9,35.2,2.5,1,牡,4,512,6
5,201510020809,6,4,5,アドマイヤウイング,55,北村友一,2:01.0,35.6,45.6,9,牝,4,466,-2
6,201510020809,7,5,6,アルカナ,55,和田竜二,2:01.0,35.3,27.0,7,牝,5,488,0
7,201510020809,8,6,9,カゼルタ,52,高倉稜,2:01.1,36.0,19.1,6,牝,3,454,6
8,201510020809,9,7,11,ダブルイーグル,57,鮫島克駿,2:01.5,36.0,81.3,11,牡,7,490,12
9,201510020809,10,7,10,シャッターチャンス,54,松山弘平,2:01.5,35.5,7.2,4,牡,3,442,-2
10,201510020809,11,8,12,マッシヴランナー,54,藤岡康太,2:01.6,35.6,52.3,10,牡,3,518,0
11,201510020809,12,1,1,テイエムサンビカ,55,義英真,2:01.7,37.0,83.0,12,牝,4,482,8
0,201510020810,1,8,11,トーセンビクトリー,52,武豊,1:47.9,34.7,2.5,1,牝,3,458,10
1,201510020810,2,5,6,キリシマホーマ,57,松山弘平,1:48.1,35.1,7.5,4,牡,4,522,4
2,201510020810,3,6,8,サンセットスカイ,57,浜中俊,1:48.2,34.8,5.2,3,牡,5,484,4
3,201510020810,4,3,3,ブリュネット,55,幸英明,1:48.3,35.0,4.2,2,牝,5,492,0
4,201510020810,5,7,10,ゴットラウディー,57,北村友一,1:48.5,35.7,20.1,6,牡,7,474,10
5,201510020810,6,4,4,ペプチドアマゾン,57,藤岡佑介,1:48.6,34.9,7.7,5,牡,5,486,0
6,201510020810,7,7,9,クレスコモア,57,和田竜二,1:48.8,35.7,46.9,9,牡,5,522,0
7,201510020810,8,2,2,ウェーブゴールド,57,鮫島克駿,1:48.8,35.1,39.7,8,牡,4,482,4
8,201510020810,9,1,1,ヒロノプリンス,57,国分優作,1:49.1,35.7,20.4,7,牡,5,458,4
9,201510020810,10,8,12,レッドシェリフ,57,松若風馬,1:49.3,36.3,50.2,10,牡,7,502,-4
10,201510020810,11,6,7,グレートヴァリュー,57,中谷雄太,1:49.4,35.8,205.6,11,牡,7,456,2
0,201510020811,1,2,3,ベルカント,55,武豊,1:07.3,33.7,5.0,2,牝,4,490,2
1,201510020811,2,3,5,ビッグアーサー,55,藤岡康太,1:07.5,33.4,2.5,1,牡,4,528,2
2,201510020811,3,7,13,ベルルミエール,53,川島信二,1:07.6,33.8,9.3,4,牝,4,468,2
3,201510020811,4,6,11,バーバラ,53,武幸四郎,1:07.8,33.2,14.6,6,牝,6,438,6
4,201510020811,5,4,7,ミッキーラブソング,54,松山弘平,1:08.0,33.8,11.7,5,牡,4,468,0
5,201510020811,6,2,4,バクシンテイオー,54,藤岡佑介,1:08.1,33.7,48.6,12,牡,6,484,22
6,201510020811,7,8,16,ヘニーハウンド,56,川須栄彦,1:08.1,34.1,43.6,11,牡,7,504,-18
7,201510020811,8,8,17,ドレッドノート,53,鮫島克駿,1:08.2,33.4,270.3,18,セ,7,480,4
8,201510020811,9,5,10,サトノデプロマット,54,和田竜二,1:08.3,34.7,23.9,9,牡,5,516,6
9,201510020811,10,7,15,マヤノリュウジン,57,浜中俊,1:08.3,33.2,21.6,8,牡,8,528,2
10,201510020811,11,1,1,サドンストーム,57,国分優作,1:08.4,34.6,8.3,3,牡,6,480,0
11,201510020811,12,6,12,メイショウツガル,54,幸英明,1:08.5,34.0,124.8,17,牡,7,468,-4
12,201510020811,13,1,2,マイネルエテルネル,54,柴田大知,1:08.5,34.4,16.0,7,牡,5,488,0
13,201510020811,14,8,18,オーミアリス,50,藤懸貴志,1:08.6,34.1,58.3,13,牝,3,464,34
14,201510020811,15,5,9,レオパルディナ,50,松若風馬,1:08.6,35.2,41.0,10,牝,3,438,16
15,201510020811,16,7,14,メイショウイザヨイ,53,太宰啓介,1:09.0,36.2,81.8,15,牝,6,512,24
16,201510020811,17,4,8,サカジロロイヤル,56,国分恭介,1:09.2,36.3,80.6,14,牡,7,504,-6
17,201510020811,18,3,6,ニザエモン,54,岩崎翼,1:09.3,36.6,118.1,16,牡,7,470,0
0,201510020812,1,6,12,オウケンゴールド,56,松若風馬,1:44.5,37.7,4.4,2,牡,4,490,0
1,201510020812,2,7,13,タイマツリ,57,和田竜二,1:45.5,37.6,92.5,14,牡,4,450,-2
2,201510020812,3,1,2,マルイチワンダー,57,高倉稜,1:45.5,38.4,20.2,7,牡,5,454,0
3,201510020812,4,5,9,フォースフィールド,54,藤岡佑介,1:45.6,37.9,8.4,5,牡,3,424,0
4,201510020812,5,5,10,テーオーイージス,57,柴田未崎,1:45.6,38.1,129.4,16,牡,4,486,10
5,201510020812,6,1,1,アチーヴ,57,北村友一,1:45.7,37.4,31.5,9,牡,5,474,-4
6,201510020812,7,4,8,ハーマンミュート,54,鮫島克駿,1:45.7,38.5,13.3,6,セ,5,492,8
7,201510020812,8,2,4,メイショウルンバ,55,武豊,1:46.0,39.2,7.8,4,牝,4,490,28
8,201510020812,9,4,7,オルロフ,54,藤岡康太,1:46.0,38.7,3.3,1,牡,3,508,12
9,201510020812,10,3,6,ポロタン,54,岩崎翼,1:46.1,37.8,87.6,13,牝,5,450,0
10,201510020812,11,6,11,メイショウキトラ,54,義英真,1:46.1,38.3,58.8,12,牡,4,472,-2
11,201510020812,12,8,16,ディーセントワーク,57,川須栄彦,1:46.3,39.3,56.3,11,牡,4,498,14
12,201510020812,13,7,14,ゼンノスサノヲ,57,熊沢重文,1:46.3,38.8,21.5,8,牡,4,472,0
13,201510020812,14,2,3,サトノスーペリア,57,幸英明,1:46.3,38.8,5.6,3,牡,4,470,10
14,201510020812,15,3,5,ヤサカナンティー,54,国分優作,1:46.8,39.2,41.2,10,牡,3,470,-6
15,201510020812,16,8,15,セイユニコーン,54,太宰啓介,1:47.2,39.0,115.3,15,牡,3,480,16
0,201510020901,1,3,3,ウインクレド,54,和田竜二,1:09.1,35.1,1.2,1,牡,2,454,0
1,201510020901,2,5,5,テイエムハイボール,54,藤懸貴志,1:09.6,35.2,132.6,9,牝,2,440,-2
2,201510020901,3,4,4,フォルトゥーナ,54,幸英明,1:09.7,35.6,49.3,8,牝,2,434,-2
3,201510020901,4,2,2,トウケイドライヴ,54,太宰啓介,1:09.9,35.0,9.4,3,牡,2,448,-8
4,201510020901,5,1,1,スナークスカイ,51,鮫島克駿,1:09.9,35.2,35.5,6,牡,2,454,4
5,201510020901,6,7,7,シゲルシロアマダイ,54,国分恭介,1:10.0,35.8,7.9,2,牡,2,432,6
6,201510020901,7,6,6,ツイセキシャ,54,北村友一,1:10.1,35.6,15.8,4,牡,2,462,-8
7,201510020901,8,8,10,カシノナイト,51,義英真,1:10.4,35.5,216.9,10,牡,2,466,6
8,201510020901,9,7,8,ニホンピロボーラー,54,酒井学,1:11.6,37.3,47.6,7,牡,2,484,-8
9,201510020901,10,8,9,スプレンディード,54,武幸四郎,1:11.7,36.3,33.3,5,牡,2,458,-8
0,201510020902,1,3,3,ラハトケレブ,54,浜中俊,2:01.2,36.0,2.0,1,牡,2,464,-6
1,201510020902,2,5,5,ワンスインアライフ,54,北村友一,2:01.6,36.7,3.4,2,牡,2,456,0
2,201510020902,3,7,7,マイネルインディゴ,54,高倉稜,2:01.9,36.8,30.3,5,牡,2,462,-4
3,201510020902,4,2,2,ホットファイヤー,54,和田竜二,2:02.1,37.2,4.9,3,牡,2,448,-2
4,201510020902,5,6,6,スリープレッピー,54,幸英明,2:02.2,36.7,7.0,4,牡,2,454,-6
5,201510020902,6,4,4,ヤマニンボアソルチ,53,岩崎翼,2:02.7,36.7,130.5,7,牡,2,446,-2
6,201510020902,7,1,1,レッドカムラッド,54,松山弘平,2:03.1,36.9,33.3,6,牡,2,488,8
0,201510020903,1,7,13,サトノダイレンサ,53,鮫島克駿,2:39.8,35.5,5.7,2,牡,3,442,14
1,201510020903,2,6,11,ミルクアロー,56,小牧太,2:40.0,35.4,6.9,3,牡,3,488,-2
2,201510020903,3,7,14,サダムエルドラド,56,川田将雅,2:40.0,35.8,8.3,6,牡,3,508,0
3,201510020903,4,4,8,サンライズフレーズ,56,松山弘平,2:40.1,36.4,7.6,5,牡,3,448,6
4,201510020903,5,8,15,マンハッタンキング,56,浜中俊,2:40.2,36.3,8.8,7,牡,3,444,4
5,201510020903,6,6,12,アウトゼアー,56,和田竜二,2:40.2,36.1,7.4,4,牡,3,490,-2
6,201510020903,7,1,2,ユヴェーレン,54,川須栄彦,2:40.3,37.0,86.0,13,牝,3,460,6
7,201510020903,8,3,5,カフジドラゴン,56,高倉稜,2:40.4,36.8,3.9,1,牡,3,492,0
8,201510020903,9,8,16,チャリスウェル,56,鮫島克也,2:40.8,36.9,34.3,10,牡,3,530,8
9,201510020903,10,5,10,フィリオドベント,53,義英真,2:41.3,37.4,121.3,15,牡,3,456,4
10,201510020903,11,3,6,ビュトンドール,56,川島信二,2:41.3,37.2,105.4,14,牡,3,488,2
11,201510020903,12,2,3,クレイヴソリッシュ,56,国分恭介,2:41.8,37.7,75.9,12,牡,3,488,-4
12,201510020903,13,2,4,カリビアンブルー,56,藤岡佑介,2:41.9,38.3,17.9,8,牡,3,482,-2
13,201510020903,14,4,7,テイエムマテンロウ,56,小坂忠士,2:42.1,38.7,60.2,11,セ,3,490,8
14,201510020903,15,5,9,ノアズアーク,54,幸英明,2:42.5,39.1,29.2,9,牝,3,428,-4
15,201510020903,16,1,1,トミーゴールド,53,三津谷隼,2:45.5,39.0,259.0,16,牡,3,454,-2
0,201510020904,1,2,3,ピエノフィオレ,54,和田竜二,1:46.1,37.5,5.1,3,牝,3,454,8
1,201510020904,2,1,1,シビックハート,54,高倉稜,1:46.3,37.4,72.5,9,牝,3,430,2
2,201510020904,3,5,9,ソルフェジオ,51,鮫島克駿,1:46.3,37.6,7.4,4,牝,3,448,-2
3,201510020904,4,4,8,トゥルーロマンス,54,川田将雅,1:46.4,38.0,3.6,1,牝,3,458,-6
4,201510020904,5,3,6,バイオレットフィズ,54,秋山真一,1:46.4,37.7,12.2,6,牝,3,432,0
5,201510020904,6,8,15,スウィートテイルズ,51,義英真,1:46.5,37.8,3.7,2,牝,3,450,6
6,201510020904,7,3,5,インソムニア,54,幸英明,1:47.0,38.0,78.2,10,牝,3,462,-6
7,201510020904,8,8,16,スズカセルリアン,54,太宰啓介,1:47.4,37.9,11.2,5,牝,3,458,2
8,201510020904,9,2,4,シンコースカイ,54,国分優作,1:47.6,38.3,16.1,8,牝,3,414,0
9,201510020904,10,6,12,シゲルギオンマツリ,54,松山弘平,1:47.9,38.6,15.0,7,牝,3,460,0
10,201510020904,11,1,2,スリースパート,54,国分恭介,1:48.3,39.0,159.9,15,牝,3,430,-2
11,201510020904,12,7,14,デルマヤブラコウジ,54,川島信二,1:48.4,38.7,80.7,11,牝,3,424,18
12,201510020904,13,7,13,ライラックローズ,54,川須栄彦,1:48.8,39.4,83.3,12,牝,3,452,8
13,201510020904,14,5,10,グレイスタイム,54,鮫島良太,1:48.8,40.2,113.1,13,牝,3,472,2
14,201510020904,15,6,11,ストレーニア,54,藤岡佑介,1:49.1,40.6,115.2,14,牝,3,470,12
15,201510020904,16,4,7,プリミティブライフ,54,酒井学,1:49.2,39.5,208.7,16,牝,3,438,-6
0,201510020905,1,7,10,スズカプリズム,54,松山弘平,1:09.4,34.9,4.3,3,牝,2,456,0
1,201510020905,2,5,5,ルピナスベル,54,小牧太,1:09.6,35.3,7.3,4,牝,2,454,0
2,201510020905,3,2,2,ラファールフォー,54,秋山真一,1:09.7,35.1,4.1,2,牡,2,446,0
3,201510020905,4,6,8,ラララルジェス,54,藤岡佑介,1:09.9,35.2,3.5,1,牝,2,452,0
4,201510020905,5,7,9,クリノサンスーシ,54,国分優作,1:10.2,34.8,29.5,7,牝,2,444,0
5,201510020905,6,5,6,ワンハンドグルメ,54,北村友一,1:10.6,35.6,105.8,12,牡,2,468,0
6,201510020905,7,1,1,シルバーゲイル,54,幸英明,1:10.9,35.9,9.4,5,牡,2,492,0
7,201510020905,8,3,3,オールドラゴン,51,義英真,1:11.0,35.5,64.6,9,牡,2,416,0
8,201510020905,9,6,7,メイショウタテハ,51,鮫島克駿,1:11.4,35.8,30.4,8,牝,2,440,0
9,201510020905,10,8,12,ブラウンテヌート,54,和田竜二,1:11.7,36.2,13.2,6,牝,2,470,0
10,201510020905,11,4,4,ニュードラゴン,54,太宰啓介,1:12.2,36.1,65.1,10,牝,2,472,0
11,201510020905,12,8,11,シゲルヒラスズキ,54,国分恭介,1:13.0,36.3,96.9,11,牡,2,424,0
0,201510020906,1,2,2,タイキラトナンジュ,56,浜中俊,0:57.5,35.2,1.9,1,牡,3,444,-4
1,201510020906,2,5,8,グレートブレス,56,川田将雅,0:58.5,36.1,7.9,3,牡,3,506,2
2,201510020906,3,7,12,メイショウボノム,53,鮫島克駿,0:58.6,36.0,3.1,2,牡,3,458,-2
3,201510020906,4,3,3,ナリタアネラ,54,高倉稜,0:58.7,35.5,68.5,10,牝,3,400,-2
4,201510020906,5,4,5,ワンダーヴァローレ,56,小坂忠士,0:58.9,35.1,172.7,13,牡,3,490,0
5,201510020906,6,7,11,トーホウバード,56,酒井学,0:58.9,35.4,33.5,8,牡,3,442,2
6,201510020906,7,5,7,ティーエスアルスト,56,和田竜二,0:59.3,36.3,31.6,7,牡,3,434,2
7,201510020906,8,6,9,ブレーヴブラッド,56,鮫島良太,0:59.3,36.2,13.7,4,牡,3,458,2
8,201510020906,9,4,6,ページェントリー,54,藤岡佑介,0:59.3,36.4,82.9,12,牝,3,454,-4
9,201510020906,10,3,4,スレドボ,54,太宰啓介,0:59.5,36.1,77.7,11,牝,3,452,8
10,201510020906,11,1,1,シャドウリクルート,55,岩崎翼,0:59.5,35.7,203.1,14,牡,3,538,-1
11,201510020906,12,8,14,ショウナンカウィー,56,幸英明,0:59.7,36.3,21.9,5,牡,3,474,-4
12,201510020906,13,6,10,スームジュール,53,義英真,0:59.9,36.6,24.0,6,牡,3,498,-2
13,201510020906,14,8,13,メイショウボランチ,56,国分恭介,1:00.3,36.9,37.6,9,牡,3,426,-2
0,201510020907,1,2,3,ヨドノナイト,56,高倉稜,1:44.9,38.5,3.4,1,牡,3,492,-12
1,201510020907,2,8,16,ゼンノウラヌス,56,小坂忠士,1:45.6,38.3,70.4,14,牡,3,478,4
2,201510020907,3,3,6,カフジエンパイア,56,国分優作,1:45.6,38.5,6.5,3,牡,3,514,4
3,201510020907,4,5,9,セレブレイトソング,56,和田竜二,1:45.7,38.8,24.2,9,セ,3,466,-4
4,201510020907,5,1,1,デザフィーオ,56,幸英明,1:45.7,38.6,9.8,4,牡,3,468,0
5,201510020907,6,4,8,メイショウユメハチ,56,鮫島良太,1:46.1,38.6,3.8,2,牡,3,500,-6
6,201510020907,7,1,2,ハギノレイラニ,54,川田将雅,1:46.2,39.4,37.1,12,牝,3,428,12
7,201510020907,8,5,10,シゲルホウネンサイ,56,太宰啓介,1:46.2,38.9,22.4,8,牡,3,546,-2
8,201510020907,9,6,12,アウゲンパワー,56,国分恭介,1:46.5,38.8,95.9,15,牡,3,484,-6
9,201510020907,10,2,4,ケンブリッジアロー,54,川須栄彦,1:46.5,40.0,15.9,7,牝,3,446,6
10,201510020907,11,3,5,ステージダイブ,56,松山弘平,1:47.0,39.6,122.1,16,牡,3,508,-18
11,201510020907,12,6,11,フラリシング,54,中井裕二,1:47.0,39.3,15.7,6,牝,3,482,6
12,201510020907,13,4,7,サンライズステラ,56,浜中俊,1:48.2,41.3,26.3,10,牡,3,434,2
13,201510020907,14,8,15,クラウンフレイム,53,義英真,1:48.3,40.6,64.2,13,牡,3,478,4
14,201510020907,15,7,13,ストリークライト,56,北村友一,1:48.6,41.5,29.0,11,牡,3,504,2
15,201510020907,16,7,14,ヒルノリヴァプール,53,鮫島克駿,1:49.5,42.1,11.1,5,牡,3,492,0
0,201510020908,1,6,11,クールオープニング,57,小牧太,1:46.3,34.6,10.2,5,牡,4,464,4
1,201510020908,2,3,6,ヤマニンエルフィン,55,太宰啓介,1:46.3,34.9,7.5,4,牝,4,470,2
2,201510020908,3,2,4,テーオービックバン,57,藤岡佑介,1:46.5,35.7,2.6,1,牡,4,500,4
3,201510020908,4,5,9,トウケイアロー,57,和田竜二,1:46.6,35.6,17.8,8,牡,4,472,-2
4,201510020908,5,8,15,キンコバン,54,鮫島克駿,1:46.7,35.3,16.1,7,牡,4,488,6
5,201510020908,6,2,3,メイショウラリマー,57,幸英明,1:46.7,35.7,4.8,2,牡,4,480,4
6,201510020908,7,7,14,アイファーサンディ,54,藤懸貴志,1:47.0,35.3,145.3,14,牡,3,456,0
7,201510020908,8,1,2,トスカニーニ,57,浜中俊,1:47.0,35.8,59.7,11,牡,5,446,-10
8,201510020908,9,7,13,スズカシャーマン,55,秋山真一,1:47.1,35.8,6.4,3,牝,4,458,0
9,201510020908,10,4,8,タツグレート,57,柴田未崎,1:47.2,36.3,142.6,13,牡,6,462,-2
10,201510020908,11,4,7,サンライズフルール,54,国分優作,1:47.2,35.1,41.1,9,牡,3,442,-8
