,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
7,201709020211,8,3,3,ハギノハイブリッド,57,北村友一,1:34.9,34.7,5.5,4,牡,6,462,-2
8,201709020211,9,1,1,テイエムタイホー,59,森裕太朗,1:35.0,35.1,42.0,8,牡,8,490,-4
9,201709020211,10,7,9,バッドボーイ,56,岩崎翼,1:35.2,35.5,30.6,7,牡,7,522,-2
10,201709020211,11,8,10,カオスモス,56,川又賢治,1:35.4,35.1,57.4,10,牡,7,512,-4
0,201709020212,1,6,8,スノードルフィン,57,秋山真一,1:52.7,36.0,7.4,5,牡,4,484,-4
1,201709020212,2,3,3,オルナ,57,松山弘平,1:53.0,36.6,10.7,7,牡,5,518,10
2,201709020212,3,1,1,レインボーソング,55,松若風馬,1:53.1,36.6,4.2,2,牝,5,484,-4
3,201709020212,4,4,4,レッドウィズダム,57,北村友一,1:53.3,35.9,3.7,1,牡,4,500,-8
4,201709020212,5,5,6,ハッピーメモリーズ,57,太宰啓介,1:53.3,36.6,128.4,11,牡,6,498,4
5,201709020212,6,6,7,ジョースターライト,57,中谷雄太,1:53.6,36.8,9.0,6,牡,4,464,-2
6,201709020212,7,2,2,クリスタルタイソン,57,佐藤友則,1:53.9,37.7,5.8,3,セ,4,498,-2
7,201709020212,8,7,10,パフュームボム,54,鮫島克駿,1:53.9,36.8,32.2,8,牝,6,480,-2
8,201709020212,9,7,9,ゼンノスサノヲ,57,中井裕二,1:54.1,37.0,98.4,10,牡,6,484,-2
9,201709020212,10,5,5,ブリーズスズカ,54,三津谷隼,1:54.1,37.2,62.4,9,牡,4,466,-2
10,201709020212,11,8,12,サントノーレ,52,荻野極,1:55.8,38.9,167.6,12,牝,5,488,0
0,201709020301,1,6,11,ナムラムート,56,松山弘平,1:11.2,36.2,5.2,2,牡,3,490,10
1,201709020301,2,1,2,スズカアカデミー,56,酒井学,1:11.4,36.6,17.2,6,牡,3,482,-4
2,201709020301,3,5,10,ヒロシゲスマート,56,小牧太,1:12.1,36.4,11.0,3,牡,3,462,0
3,201709020301,4,4,8,シゲルドラネコ,55,岩崎翼,1:12.2,36.7,99.4,12,牡,3,448,2
4,201709020301,5,2,4,ニシノキャプテン,56,Ｍ．デム,1:12.3,37.1,1.5,1,牡,3,474,-2
5,201709020301,6,3,5,サクセスエナジー,56,和田竜二,1:12.3,35.8,14.2,4,牡,3,514,0
6,201709020301,7,2,3,シュライエンシチー,56,北村友一,1:13.0,37.8,17.1,5,牡,3,496,-10
7,201709020301,8,8,15,ダムガルヌンナ,54,菱田裕二,1:13.1,37.1,216.1,16,牝,3,426,4
8,201709020301,9,6,12,トウケイシンシテイ,55,加藤祥太,1:13.1,37.1,176.2,13,牡,3,452,0
9,201709020301,10,3,6,ゴールドメモリアル,54,大下智,1:13.7,37.5,196.3,14,牝,3,452,4
10,201709020301,11,4,7,テイエムガリバー,56,松若風馬,1:13.8,38.3,43.3,8,牡,3,490,-6
11,201709020301,12,8,16,ナガラエンカ,52,坂井瑠星,1:14.0,37.7,31.0,7,牝,3,442,4
12,201709020301,13,7,14,シュートザスター,53,森裕太朗,1:14.2,37.7,84.1,11,牡,3,446,0
13,201709020301,14,5,9,サダムベッピンサン,54,幸英明,1:14.3,37.1,55.8,10,牝,3,394,6
14,201709020301,15,7,13,フリッカ,54,浜中俊,1:15.0,39.2,48.9,9,牝,3,422,-18
15,201709020301,16,1,1,グッドパートナー,53,義英真,1:15.3,37.6,215.7,15,牝,3,394,0
0,201709020302,1,2,4,ベディヴィア,56,Ｍ．デム,1:53.0,37.9,2.6,1,牡,3,456,-6
1,201709020302,2,4,7,ペガサスシャーイン,56,幸英明,1:53.0,37.6,3.5,2,牡,3,534,-2
2,201709020302,3,6,11,カガヒーロー,56,秋山真一,1:53.3,38.2,35.6,6,牡,3,446,-4
3,201709020302,4,5,10,サンライズカラマ,55,義英真,1:53.4,37.8,4.1,3,牡,3,484,6
4,201709020302,5,1,1,ワンダーウマス,56,高倉稜,1:53.8,38.2,50.9,7,牡,3,486,24
5,201709020302,6,3,6,パリンジェネシス,56,松若風馬,1:54.7,39.4,6.1,4,牡,3,510,-6
6,201709020302,7,7,14,デンコウグロリアス,56,古川吉洋,1:54.9,39.5,152.8,13,牡,3,470,-4
7,201709020302,8,2,3,ニホンピロモリー,54,柴田未崎,1:55.7,39.8,433.2,16,牝,3,468,-4
8,201709020302,9,8,15,アザブジュウバン,54,菱田裕二,1:55.7,39.7,87.9,8,牝,3,462,-6
9,201709020302,10,6,12,サクラヴァンガード,56,国分優作,1:55.8,39.3,106.9,11,牡,3,536,22
10,201709020302,11,1,2,ホウオウプライド,54,坂井瑠星,1:57.4,41.2,97.7,10,牡,3,456,0
11,201709020302,12,8,16,タイセイキーマン,56,小牧太,1:57.7,41.2,118.3,12,牡,3,498,2
12,201709020302,13,4,8,ヒミノクリスエス,53,森裕太朗,1:58.3,42.0,91.7,9,セ,3,488,-20
13,201709020302,14,5,9,ダンツワープ,56,田中健,1:58.7,43.3,257.8,14,牡,3,538,-4
14,201709020302,15,3,5,バレステロス,56,藤懸貴志,2:13.1,52.8,352.6,15,牡,3,494,-4
0,201709020303,1,2,4,ブラックスビーチ,54,福永祐一,1:48.0,35.2,3.5,1,牝,3,444,6
1,201709020303,2,7,13,エレクトロニカ,54,ルメール,1:48.2,35.0,6.2,4,牝,3,414,10
2,201709020303,3,5,9,テーオービクトリー,54,菱田裕二,1:48.2,34.9,8.5,5,牝,3,466,-8
3,201709020303,4,4,8,ケアリイカイ,54,松若風馬,1:48.6,34.9,42.6,7,牝,3,450,0
4,201709020303,5,5,10,カデナダムール,54,Ｍ．デム,1:48.8,35.6,4.0,2,牝,3,450,0
5,201709020303,6,8,16,ユイフィーユ,54,武豊,1:48.9,35.9,4.6,3,牝,3,472,-2
6,201709020303,7,7,15,カリーニョミノル,54,国分恭介,1:49.5,36.5,51.7,9,牝,3,474,-8
7,201709020303,8,4,7,ハギノエスカーダ,54,幸英明,1:49.6,36.1,78.6,11,牝,3,432,8
8,201709020303,9,3,5,アルテーロ,54,浜中俊,1:49.9,37.2,9.3,6,牝,3,432,0
9,201709020303,10,8,17,クリスティヴィッツ,54,川須栄彦,1:50.5,37.2,321.5,18,牝,3,454,0
10,201709020303,11,7,14,アフロディーテ,52,荻野極,1:50.9,37.9,227.2,15,牝,3,412,-4
11,201709020303,12,2,3,キョウワヒラリー,54,秋山真一,1:51.0,38.4,44.8,8,牝,3,486,6
12,201709020303,13,6,11,エスシージン,51,川又賢治,1:51.2,37.8,307.7,17,牝,3,446,-2
13,201709020303,14,6,12,ブルースガール,54,松山弘平,1:51.6,37.5,250.7,16,牝,3,418,0
14,201709020303,15,1,2,タガノフューチャー,54,川島信二,1:51.7,38.7,207.0,13,牝,3,470,4
15,201709020303,16,8,18,ハヤブサピクシー,54,北村友一,1:52.0,39.1,69.6,10,牝,3,390,0
16,201709020303,17,3,6,エナジーハピネス,53,小崎綾也,1:52.4,39.4,219.1,14,牝,3,484,14
17,201709020303,18,1,1,カネトシジュテーム,53,岩崎翼,1:54.1,41.6,177.0,12,牝,3,448,-6
0,201709020304,1,2,3,ハギノアレス,56,Ｍ．デム,2:28.9,35.6,2.7,1,牡,3,490,0
1,201709020304,2,8,15,スプマンテ,56,ルメール,2:28.9,35.9,7.4,3,牡,3,482,-8
2,201709020304,3,5,10,コールストーム,56,和田竜二,2:28.9,36.4,10.7,5,牡,3,494,0
3,201709020304,4,1,1,ロキ,56,酒井学,2:29.1,35.8,11.3,6,牡,3,468,2
4,201709020304,5,1,2,トーシンキング,56,柴田未崎,2:29.4,36.2,25.5,9,牡,3,462,0
5,201709020304,6,5,9,ピエナアラシ,56,幸英明,2:29.5,35.9,16.0,7,牡,3,466,-8
6,201709020304,7,2,4,プレイングアローン,56,福永祐一,2:30.4,37.3,4.0,2,牡,3,482,-2
7,201709020304,8,4,7,マイネルシルバリー,56,国分優作,2:30.6,37.9,113.1,11,牡,3,506,2
8,201709020304,9,6,12,タイセイバロン,54,荻野極,2:30.6,38.0,21.7,8,牡,3,500,2
9,201709020304,10,3,6,スプリングボックス,56,松若風馬,2:30.9,38.1,8.6,4,牡,3,474,2
10,201709020304,11,8,16,シュヴァルノーブル,51,川又賢治,2:31.4,38.0,293.2,15,牝,3,392,0
11,201709020304,12,6,11,アナザ,56,川島信二,2:31.6,38.6,117.2,12,牡,3,470,2
12,201709020304,13,7,13,サマープリンス,56,高田潤,2:31.8,38.9,46.0,10,牡,3,472,-2
13,201709020304,14,7,14,ナムラストレート,56,高倉稜,2:31.8,37.1,221.4,13,牡,3,488,6
14,201709020304,15,4,8,バーニングテイスト,52,城戸義政,2:32.5,38.9,341.5,16,牝,3,486,0
15,201709020304,16,3,5,ダイシングレート,56,川須栄彦,2:34.2,39.5,272.6,14,牡,3,488,0
0,201709020305,1,4,7,ローズストリート,54,酒井学,1:52.0,37.0,3.0,1,牝,3,490,4
1,201709020305,2,6,12,マイネルブロッケン,56,国分恭介,1:52.3,37.2,33.9,9,牡,3,428,-4
2,201709020305,3,3,6,ナムラカブト,56,Ｍ．デム,1:52.5,37.4,9.5,4,牡,3,494,-2
3,201709020305,4,8,16,タスクフォース,56,ルメール,1:52.5,37.1,3.7,3,牡,3,534,-2
4,201709020305,5,7,14,サトノプライム,56,福永祐一,1:52.6,36.9,3.1,2,牡,3,486,-4
5,201709020305,6,2,4,エジステンツァ,56,藤岡佑介,1:52.7,37.9,26.2,7,牡,3,470,-8
6,201709020305,7,6,11,アルムチャレンジ,56,幸英明,1:52.8,36.7,17.6,5,牡,3,480,-2
7,201709020305,8,7,13,テイエムアンムート,53,岩崎翼,1:52.8,36.6,93.7,10,牝,3,476,0
8,201709020305,9,5,10,テイエムグッドマン,56,古川吉洋,1:52.9,37.7,24.1,6,牡,3,486,-2
9,201709020305,10,3,5,カカアコ,53,小崎綾也,1:53.0,37.2,128.0,12,牝,3,450,4
10,201709020305,11,5,9,メイショウイッポン,56,小牧太,1:53.1,37.6,99.1,11,牡,3,484,-2
11,201709020305,12,1,1,ウインヒューゲル,56,松山弘平,1:53.1,37.7,255.5,16,牡,3,474,-2
12,201709020305,13,2,3,イイコトバカリ,54,松若風馬,1:53.3,38.6,32.5,8,牝,3,462,-6
13,201709020305,14,4,8,ブルベアパンサー,54,荻野極,1:53.5,37.8,153.0,14,牡,3,450,4
14,201709020305,15,1,2,マイネルフェアネス,53,三津谷隼,1:56.4,41.4,245.7,15,牡,3,500,2
15,201709020305,16,8,15,パレスパラダイス,56,川島信二,1:56.9,40.4,144.1,13,セ,3,478,-20
0,201709020306,1,7,13,サプルマインド,55,川田将雅,1:22.1,34.6,3.1,1,牝,4,446,0
1,201709020306,2,5,9,ダノンブライト,57,和田竜二,1:22.1,34.7,5.2,3,牡,5,476,0
2,201709020306,3,4,7,レイリオン,55,福永祐一,1:22.4,35.6,4.3,2,牝,4,432,4
3,201709020306,4,8,17,ナーウル,55,武豊,1:22.4,35.2,42.3,10,牝,4,472,-2
4,201709020306,5,1,1,アイムウィッシング,55,松若風馬,1:22.4,35.4,60.1,11,牝,4,448,8
5,201709020306,5,2,3,エスカラード,54,森裕太朗,1:22.4,35.8,163.1,15,牡,4,470,-12
6,201709020306,7,8,16,ファンタサイズ,55,坂井瑠星,1:22.6,34.8,15.5,5,牡,4,434,-8
7,201709020306,8,1,2,サダムリスペクト,57,松山弘平,1:22.6,35.5,16.2,6,牡,5,474,6
8,201709020306,9,3,6,リングオブハピネス,55,藤岡康太,1:22.7,35.2,117.6,13,牝,4,470,-4
9,201709020306,10,7,15,ダノンプレシャス,57,浜中俊,1:22.8,34.7,34.5,9,牡,4,466,10
10,201709020306,11,6,12,フェザリータッチ,57,北村友一,1:22.9,35.8,18.7,8,牡,4,450,8
11,201709020306,12,3,5,オメガタックスマン,57,ルメール,1:22.9,35.6,6.4,4,牡,5,468,2
12,201709020306,13,8,18,ワンダースニュマン,55,川須栄彦,1:23.0,35.3,279.4,17,牝,4,486,0
13,201709020306,14,7,14,ウインクルスーパー,55,太宰啓介,1:23.1,34.8,122.7,14,牝,4,478,12
14,201709020306,15,5,10,インペラトーレ,57,幸英明,1:23.1,35.2,68.1,12,牡,4,454,-4
15,201709020306,16,4,8,センターフォワード,57,小牧太,1:23.1,35.8,351.5,18,セ,4,458,-15
16,201709020306,17,6,11,アラモアナワヒネ,53,荻野極,1:23.3,35.2,190.1,16,牝,4,468,-8
17,201709020306,18,2,4,ジョンブリアン,55,Ｍ．デム,1:23.3,36.6,17.6,7,牝,4,464,4
0,201709020307,1,5,10,ワキノハガクレ,57,小牧太,1:10.9,35.9,2.9,1,牡,5,426,2
1,201709020307,2,1,1,コパノマイケル,57,福永祐一,1:11.2,36.7,3.6,2,牡,4,510,-10
2,201709020307,3,2,4,ワンダーヴァローレ,57,小坂忠士,1:11.4,36.2,104.2,12,牡,5,516,0
3,201709020307,4,7,13,スーパーライナー,57,松山弘平,1:11.5,36.6,8.6,5,牡,4,508,-2
4,201709020307,5,6,12,イソノヴィグラス,57,岡田祥嗣,1:11.5,35.6,118.5,13,牡,4,474,-6
5,201709020307,6,3,5,サンキュー,57,藤懸貴志,1:11.6,35.6,55.9,11,牡,4,516,-2
6,201709020307,7,8,15,メイショウアタカマ,55,坂井瑠星,1:11.8,36.7,147.3,15,牡,4,468,0
7,201709020307,8,7,14,ブライティアレディ,55,高倉稜,1:11.8,35.6,23.1,6,牝,4,418,0
8,201709020307,9,2,3,メイショウヤクシマ,57,武豊,1:11.8,35.8,6.1,3,牡,4,466,2
9,201709020307,10,3,6,キラパワー,57,菱田裕二,1:12.0,36.4,42.2,9,牡,4,458,-2
10,201709020307,11,4,7,シルバーメール,55,松若風馬,1:12.0,37.4,34.1,8,牝,4,444,6
11,201709020307,12,6,11,カノヤカンザクラ,57,秋山真一,1:12.1,35.8,43.2,10,牡,5,522,2
12,201709020307,13,8,16,マルカメテオ,57,Ｍ．デム,1:12.3,36.7,7.4,4,牡,5,494,0
13,201709020307,14,4,8,シゲルクロマグロ,57,幸英明,1:12.3,37.6,157.0,16,牡,4,522,0
14,201709020307,15,1,2,アテンフェスタ,57,川田将雅,1:12.4,37.5,23.6,7,牡,4,498,22
15,201709020307,16,5,9,マコトグナイゼナウ,57,中谷雄太,1:12.7,37.2,122.2,14,牡,5,464,0
0,201709020308,1,5,7,メイショウソラーレ,61,高田潤,3:36.2,13.8,1.8,1,牡,7,504,0
1,201709020308,2,8,14,メイショウオトコギ,60,白浜雄造,3:36.5,13.8,16.5,5,セ,8,496,-4
2,201709020308,3,8,13,ラステラ,60,鈴木慶太,3:36.6,13.8,26.7,7,牝,6,480,-10
3,201709020308,4,4,5,ウインアーマー,60,平沢健治,3:36.6,13.8,9.4,4,牡,5,478,-4
4,201709020308,5,4,6,マジェスティハーツ,60,森一馬,3:36.7,13.8,4.4,2,牡,7,512,-8
5,201709020308,6,7,12,メイショウトキムネ,60,小坂忠士,3:37.6,13.9,124.7,12,牡,6,464,-4
6,201709020308,7,3,3,アイティテイオー,62,浜野谷憲,3:38.3,13.9,69.0,9,牡,9,464,-8
7,201709020308,8,6,10,リスヴェリアート,60,北沢伸也,3:38.5,13.9,6.7,3,牡,7,454,-4
8,201709020308,9,3,4,アロヒラニ,62,石神深一,3:38.6,13.9,17.8,6,牡,8,450,0
9,201709020308,10,2,2,リヴゴーシュ,61,林満明,3:38.8,13.9,50.1,8,セ,5,526,2
10,201709020308,11,7,11,メイショウセイウン,61,難波剛健,3:38.9,13.9,89.6,11,牡,6,494,-4
11,201709020308,12,1,1,マイネルポルトゥス,60,上野翔,3:39.0,13.9,230.8,14,牡,5,496,-6
12,201709020308,13,5,8,アムールクエスト,61,植野貴也,3:39.7,14.0,71.2,10,牡,8,480,8
13,201709020308,14,6,9,トライアゲイン,60,五十嵐雄,3:42.3,14.2,227.1,13,牡,6,512,-8
0,201709020309,1,3,3,アドミラブル,56,Ｍ．デム,2:30.0,33.5,1.9,1,牡,3,514,0
1,201709020309,2,2,2,アドマイヤロブソン,56,ルメール,2:30.5,33.8,2.3,2,牡,3,504,-2
2,201709020309,3,8,8,エーティーラッセン,56,四位洋文,2:30.7,34.4,10.8,3,牡,3,478,0
3,201709020309,4,7,7,エンドゲーム,56,浜中俊,2:30.9,34.2,31.6,6,牡,3,496,4
4,201709020309,5,6,6,エテレインミノル,56,北村友一,2:31.0,34.4,16.0,5,牡,3,480,-4
5,201709020309,6,1,1,タガノシャルドネ,56,和田竜二,2:31.0,34.1,32.7,7,牡,3,440,0
6,201709020309,7,5,5,スパークルメノウ,56,福永祐一,2:31.6,35.0,11.9,4,牡,3,456,2
7,201709020309,8,4,4,ファウスト,56,森裕太朗,2:33.1,35.9,153.6,8,牡,3,434,-24
0,201709020310,1,3,5,センセーション,55,四位洋文,1:22.1,34.9,14.8,8,牝,6,478,-8
1,201709020310,2,4,6,キアロスクーロ,57,浜中俊,1:22.1,34.0,6.1,3,セ,4,494,-2
2,201709020310,3,6,10,サフランハート,57,武豊,1:22.1,34.1,4.7,2,牡,4,438,2
3,201709020310,4,2,2,ウェーブヒーロー,57,和田竜二,1:22.2,33.8,14.0,7,牡,4,496,0
4,201709020310,5,2,3,メイショウシャチ,57,菱田裕二,1:22.3,34.7,103.8,12,牡,4,472,-2
5,201709020310,6,4,7,シャンデリアハウス,55,川田将雅,1:22.3,35.0,9.7,6,牝,5,460,2
6,201709020310,7,1,1,リヴィエール,55,幸英明,1:22.4,34.6,7.1,4,牝,6,476,-12
7,201709020310,8,3,4,ナムラアッパー,57,酒井学,1:22.5,34.1,77.3,11,牡,6,424,-2
8,201709020310,9,8,14,コウセン,57,北村友一,1:22.5,34.4,36.3,9,牡,7,490,-16
9,201709020310,10,8,15,ノーブルルージュ,55,高倉稜,1:22.8,35.4,116.0,14,牝,5,454,0
10,201709020310,11,5,9,フライングレディ,55,ルメール,1:22.8,34.6,3.3,1,牝,4,438,2
11,201709020310,12,5,8,ピュアコンチェルト,55,古川吉洋,1:22.9,34.4,113.2,13,牝,4,436,2
12,201709020310,13,6,11,カレンバッドボーイ,57,松山弘平,1:22.9,35.2,65.5,10,牡,7,482,-8
13,201709020310,14,7,13,アースコレクション,57,福永祐一,1:23.2,35.5,8.8,5,牡,4,538,10
14,201709020310,15,7,12,アローシルバー,55,熊沢重文,1:23.3,35.4,216.5,15,牝,5,486,0
0,201709020311,1,5,9,スマートアヴァロン,56,Ｍ．デム,1:22.3,35.3,1.9,1,牡,5,516,0
1,201709020311,2,6,11,マッチレスヒーロー,54,和田竜二,1:22.5,35.8,13.9,5,牡,6,480,-4
2,201709020311,3,8,15,キタサンサジン,55,川須栄彦,1:22.6,36.1,7.0,3,牡,5,526,0
3,201709020311,4,4,7,サウススターマン,54,川田将雅,1:22.6,36.0,5.7,2,牡,6,522,2
4,201709020311,5,6,12,パーティードレス,52,浜中俊,1:22.7,35.5,13.5,4,牝,6,478,0
5,201709020311,6,3,5,ナガラオリオン,56,四位洋文,1:22.7,35.2,15.7,6,牡,8,474,0
6,201709020311,7,8,16,ダノングッド,55,福永祐一,1:22.8,36.1,18.0,8,牡,5,506,0
7,201709020311,8,4,8,イッテツ,54,藤岡康太,1:22.9,36.9,36.4,10,牡,5,482,-8
8,201709020311,9,2,4,トミケンユークアイ,52,秋山真一,1:22.9,36.6,133.9,14,セ,8,492,-12
9,201709020311,10,1,2,イースターパレード,54,松山弘平,1:23.1,36.5,130.3,13,セ,8,524,2
10,201709020311,11,5,10,メイショウオセアン,53,小牧太,1:23.2,36.8,55.8,11,牡,6,542,-4
11,201709020311,12,7,13,タールタン,57.5,ルメール,1:23.2,36.2,16.8,7,牡,9,514,10
12,201709020311,13,1,1,ポメグラネイト,54,藤岡佑介,1:23.3,36.4,30.6,9,牡,6,574,8
13,201709020311,14,3,6,フミノファルコン,52,太宰啓介,1:23.3,36.3,200.4,15,牡,7,534,-14
14,201709020311,15,2,3,シゲルカガ,54,酒井学,1:23.4,37.2,108.1,12,牡,6,518,2
0,201709020312,1,1,1,ゴーザトップ,57,浜中俊,1:51.0,37.0,38.2,11,牡,6,486,-4
1,201709020312,2,8,13,ダノンレーザー,57,川田将雅,1:51.0,37.8,3.9,1,牡,4,514,-4
2,201709020312,3,7,11,アガスティア,57,熊沢重文,1:51.1,37.5,20.9,8,牡,6,538,-2
3,201709020312,4,6,10,タガノジーニアス,57,川島信二,1:51.2,37.4,16.4,6,牡,4,504,-4
4,201709020312,5,2,2,ウェーブキング,57,和田竜二,1:51.6,38.1,4.6,2,牡,5,510,0
5,201709020312,6,8,14,メイショウブーケ,55,幸英明,1:51.7,37.3,114.5,12,牝,6,470,2
6,201709020312,7,4,5,セセリ,54,川又賢治,1:51.9,39.7,20.8,7,牡,6,520,8
7,201709020312,8,3,3,クリスタルタイソン,57,藤岡康太,1:51.9,39.7,25.3,10,セ,4,492,-6
8,201709020312,9,4,6,サトノバリアント,56,鮫島克駿,1:52.0,38.4,145.4,13,牡,6,472,20
9,201709020312,10,6,9,ネクストムーブ,57,Ｍ．デム,1:52.4,39.0,5.5,3,牡,4,512,8
10,201709020312,11,3,4,タガノスマイル,54,加藤祥太,1:52.7,40.0,22.3,9,牝,5,486,4
11,201709020312,12,5,7,カフジナイサー,54,富田暁,1:53.7,39.8,6.5,5,牡,4,474,10
12,201709020312,13,5,8,サンライズカラー,57,岡田祥嗣,1:53.9,39.7,177.1,14,牡,8,552,-14
13,201709020312,14,7,12,デモニオ,57,ルメール,1:54.1,40.0,6.2,4,牡,6,498,0
0,201709020401,1,1,2,ワンダープラヤアン,56,池添謙一,1:25.2,37.4,19.4,5,牡,3,474,-4
1,201709020401,2,2,4,フィールドステイ,56,古川吉洋,1:25.3,37.7,28.9,7,牡,3,500,8
2,201709020401,3,2,3,ジョーアラビカ,56,岩田康誠,1:25.6,37.7,10.3,4,牡,3,516,10
3,201709020401,4,4,7,ミスターロンリー,56,福永祐一,1:25.7,38.4,9.4,3,牡,3,460,6
4,201709020401,5,6,12,マジョラム,54,浜中俊,1:26.4,37.8,23.7,6,牝,3,438,2
5,201709020401,6,1,1,ワンダーリアス,54,荻野琢真,1:26.5,35.9,40.1,8,牝,3,450,0
6,201709020401,7,3,5,ビップハーデス,56,中村将之,1:26.7,38.4,204.2,14,牡,3,500,-4
7,201709020401,8,4,8,バタラ,54,坂井瑠星,1:26.7,38.4,213.9,15,牡,3,472,2
8,201709020401,9,7,13,ザビッグ,56,和田竜二,1:26.8,39.2,3.2,2,牡,3,454,-4
9,201709020401,10,5,9,モードザナゲット,54,内田博幸,1:26.9,38.1,66.7,11,牝,3,494,-8
10,201709020401,11,3,6,バルコラベーロ,56,川須栄彦,1:27.0,38.9,47.8,9,牡,3,486,8
11,201709020401,12,8,16,アルファベット,56,ルメール,1:27.1,39.3,1.9,1,牡,3,480,-6
12,201709020401,13,6,11,ヴィトンリード,56,藤岡佑介,1:27.6,39.2,65.5,10,牡,3,488,0
13,201709020401,14,5,10,ホッコーペネロープ,54,川島信二,1:27.9,40.4,170.6,12,牝,3,488,0
14,201709020401,15,8,15,シゲルドーベルマン,55,義英真,1:28.2,40.1,202.2,13,牡,3,448,-2
15,201709020401,16,7,14,イツジョ,54,中井裕二,1:28.4,39.5,291.1,16,牝,3,484,-2
0,201709020402,1,8,15,ララメダイユドール,56,和田竜二,1:54.2,37.0,10.2,5,牡,3,510,0
1,201709020402,2,7,13,ファージンゲール,54,ルメール,1:54.5,37.6,5.4,3,牝,3,462,-10
2,201709020402,3,2,2,テイエムダンシャク,53,森裕太朗,1:54.7,37.5,7.8,4,牡,3,488,0
3,201709020402,4,6,11,ホワイトドラゴン,56,川田将雅,1:54.8,37.5,2.8,1,牡,3,498,2
4,201709020402,5,3,5,リテラルフォース,56,岡田祥嗣,1:54.9,37.5,16.6,6,牡,3,498,2
5,201709020402,6,8,14,ミアグレイス,56,藤岡佑介,1:55.6,38.6,41.7,8,牡,3,484,0
6,201709020402,7,1,1,ラローデ,54,浜中俊,1:56.0,38.9,3.0,2,牝,3,480,-4
7,201709020402,8,6,10,クールブルーズ,56,国分優作,1:56.1,38.3,210.2,14,牡,3,474,-16
8,201709020402,9,7,12,ブルノ,56,水口優也,1:56.1,38.3,180.7,13,牡,3,458,4
9,201709020402,10,4,7,キャラバン,56,岩田康誠,1:56.2,38.6,47.9,9,セ,3,474,-6
10,201709020402,11,4,6,マイフォルテ,56,福永祐一,1:56.4,38.5,90.7,10,牡,3,492,-2
11,201709020402,12,5,9,バイアストリート,54,荻野極,1:56.5,38.8,137.5,11,牡,3,454,12
12,201709020402,13,2,3,バーディーズカフェ,56,秋山真一,1:57.6,40.0,143.2,12,牡,3,516,-1
13,201709020402,14,3,4,アスターリュート,54,城戸義政,1:58.5,41.7,36.7,7,セ,3,520,-14
0,201709020403,1,6,11,インビジブルレイズ,56,浜中俊,1:34.9,33.7,1.6,1,牡,3,464,-6
1,201709020403,2,7,13,ヤマニンペダラーダ,56,池添謙一,1:35.2,34.6,4.8,2,牡,3,454,-6
2,201709020403,3,6,12,トーホウシーマ,56,福永祐一,1:35.2,33.8,10.3,4,牡,3,482,2
3,201709020403,4,8,15,エヴリトリック,54,藤岡康太,1:35.4,34.0,31.7,6,牝,3,470,6
4,201709020403,5,5,9,エイシンムジカ,54,武豊,1:35.6,34.4,26.9,5,牝,3,474,0
5,201709020403,6,1,2,テイエムイキオイ,56,松山弘平,1:35.6,34.8,7.2,3,牡,3,444,-10
6,201709020403,7,2,3,シャイニングスカイ,54,内田博幸,1:36.0,35.7,57.3,9,牝,3,420,-4
7,201709020403,8,8,16,ファニーフェロー,56,岩田康誠,1:36.2,35.3,34.1,7,牡,3,460,12
8,201709020403,9,4,8,エイシンフレイヤ,54,和田竜二,1:36.3,34.9,51.7,8,牝,3,436,2
9,201709020403,10,3,5,ピュアラブ,53,岩崎翼,1:36.5,35.8,58.1,10,牝,3,432,0
10,201709020403,11,7,14,イージーライド,56,太宰啓介,1:36.5,34.4,88.2,13,牡,3,438,0
11,201709020403,12,4,7,アルセーヌメジャー,56,武士沢友,1:36.5,34.6,86.8,12,牡,3,494,0
12,201709020403,13,8,17,エールミニョン,53,義英真,1:36.6,36.1,79.0,11,牝,3,434,-6
13,201709020403,14,1,1,エアレーザー,54,藤岡佑介,1:37.0,35.3,98.0,14,牝,3,462,-8
14,201709020403,15,3,6,エルミニョンヌ,53,加藤祥太,1:37.0,36.6,249.6,17,牝,3,408,0
15,201709020403,16,5,10,トラヲサイゴニ,56,田村太雅,1:38.1,36.2,218.6,16,牡,3,464,0
16,201709020403,17,2,4,ゼットディーン,55,鮫島克駿,1:38.5,38.1,104.7,15,牡,3,486,0
0,201709020404,1,6,11,サザンボルケーノ,54,荻野極,1:12.0,36.3,12.8,7,牡,3,484,-4
1,201709020404,2,8,15,アードラー,56,和田竜二,1:12.2,36.5,4.4,2,牡,3,472,0
2,201709020404,3,5,9,メイショウアリソン,56,池添謙一,1:12.2,36.8,5.3,3,牡,3,476,0
3,201709020404,4,5,10,オアシスクイーン,52,城戸義政,1:12.3,36.3,11.2,6,牝,3,448,4
4,201709020404,5,1,1,スマートアムール,54,武豊,1:12.3,35.9,7.5,4,牝,3,438,0
5,201709020404,6,7,13,スズカゴーディー,56,内田博幸,1:12.3,36.2,8.0,5,牡,3,478,-10
6,201709020404,7,3,6,テイエムアニマンテ,53,森裕太朗,1:12.7,37.3,21.9,8,牡,3,490,0
7,201709020404,8,2,3,カムカム,56,小牧太,1:13.0,37.3,59.6,12,牡,3,460,2
8,201709020404,9,4,7,タテヤマ,55,岩崎翼,1:13.2,37.6,95.7,14,牡,3,450,0
